No,News Title,Category
29281,Justin Bieber sings at manager's star studded wedding,Entertainment
29483,"Sikorsky, Lockheed win $1.28 billion US helicopter deal",Economy
13954,"Cybercrime is on the rise, survey says",Technology
30741,"Introducing 'Shark By Tara,' A Real New Fragrance From Tara Reid",Entertainment
231,In 1979 he won an Academy Award for the special effects in Alien,Entertainment
60970,Motorcyclist Dies At The Pikes Peak International Hill Climb,Technology
27646,Allergan Rejects Valeant Pharma's Takeover Bid,Economy
55413,Mobileye shares jump 58 pct in bumper debut,Economy
11207,"GLOBAL MARKETS-Japan tech shares slip, Europe set to follow",Economy
46090,New Xbox One Ad Starring Aaron Paul Turning On People's Consoles By Accident,Technology
3977,OECD trims 2014 world growth forecast,Economy
1074,Boeing forecasts USD5.2 tn in aircraft orders over next 20 yrs,Economy
60870,'Sharknado 2' recap: Taking a bite out of New York City,Entertainment
43141,"Supreme Court justices skeptical, concerned over Aereo TV case",Entertainment
17880,"Ford Lowers Fuel Economy Ratings on Six Cars, Will Reimburse Owners",Technology
18746,"Cost controls boost Dow Chemical margins, profit tops estimates",Economy
35228,Moto E fully leaked ahead of official unveiling tomorrow,Technology
52307,OMG! Rihanna flaunts nipples and bum in just a thong under completely see  ...,Entertainment
57356,Global tech IPOs leap in 2014 as Europe stumbles,Technology
6212,Will 'HIMYM' Make The TV Finale Top 10?,Entertainment
59723,Why The ECB Isn't Worried About Deflation,Economy
41082,Will Ferrell and Red Hot Chili Peppers' Chad Smith have drum-off for the ages  ...,Entertainment
39837,"Ryan Gosling, Eva Mendes For Shiz Up The Spout",Entertainment
7638,Chris Brown trial could start as soon as Friday,Entertainment
28748,NeRD E-Reader For The Navy,Technology
65368,Jersey Boys movie review: it's not only rock 'n' roll...,Entertainment
18827,Usher – Good Kisser | Music Video,Entertainment
14934,Euro to US Dollar (EUR/USD) Exchange Rate at a Three-Month Low,Economy
46352,"Joshua Freeman, CP24.com",Economy
26655,Predicting+the+Palme+d%27Or+a+guessing+game,Entertainment
9100,Videocast: Is 12 the VIX bottom?,Economy
46020,NTSB: Asiana plane crash caused by pilot mismanagement,Economy
2629,"Gas prices should hit peak soon, experts say",Economy
32932,UPDATE 2-US appeals court upholds Fed's debit card 'swipe fee' limits,Economy
13903,Kraft recalls 1.2 million cases of cottage cheese products due to improper storage,Economy
49226,Android personalisation apps,Technology
10470,Tips to avoid last minute tax blunders,Economy
60431,"Destiny beta runs July 17-28 on PS3 and PS4, July 23-28 on Xbox 360 and  ...",Technology
32286,"Amy Purdy, Charlie White Excel on Season Premiere of “Dancing with the Stars”",Entertainment
41433,David Mazouz: First Look at Young Bruce Wayne in 'Gotham'!,Entertainment
16112,Edgar Wright Exits Marvel's 'Ant-Man',Entertainment
63997,Names and faces,Entertainment
9109,Tumblr Adds Two-Step Authentication to Ward Off Hackers,Technology
35196,Kim Dotcom to float Mega on stock exchange for $210 milllion NZ,Economy
48886,New Queen album to feature Freddie Mercury's vocals,Entertainment
22908,Three arrested outside Taylor Swift's RI beach house,Entertainment
57511,"Uber protests and Apple trolling backfire spectacularly, Google grabs some  ...",Economy
59350,Shell plans Russian expansion with Putin support for Sakhalin-2,Economy
9166,L'Wren Scott Is Laid To Rest In Los Angeles Funeral Attended By Mick Jagger  ...,Entertainment
36539,You are here: Home News French News Siemens ups bid to Alstom to include  ...,Economy
13552,Niederauer departs as CEO of New York Stock Exchange,Economy
9054,Fed's George says rate hike possible this year - Dow Jones,Economy
59034,"Apple loses China patent case, separate suit continues",Technology
29431,"Movie download in 36 seconds? Maybe, if AT&T picks Greensboro",Technology
27414,How Mortgage Reform Helps the Market and Protects Borrowers,Economy
40120,Nokia phone unit to be renamed Microsoft Mobile,Technology
1664,Priceline buys OpenTable for $2.6B,Economy
61765,How to Put a Mustang on Top of the Empire State Building,Technology
43194,Pat Clark: 'Good Wife' shocker,Entertainment
13026,Beyonce tops Forbes most powerful celebrities list,Entertainment
41072,Firth Rixson in £1.7bn takeover,Economy
42036,Did this little boy go to heaven and meet Jesus? 'Heaven is for Real' movie  ...,Entertainment
14701,A Hard Day's Night at 50: Why It Continues to Charm Us,Entertainment
17002,Former Anglo directors to be sentenced on April 28,Economy
44519,Google's attempts to trademark 'Glass' thwarted,Technology
55,US government accuses China of cyberespionage against companies,Economy
22404,Carly Rae Jepsen shows off her edgy side in a black leather mini skirt at the  ...,Entertainment
65482,"YUM Brands explores small formats, destination items and chicken delivery",Economy
47712,Can you compete with Google?,Technology
32939,Depressed Clown Stars in Grim but Gorgeous Job-Site Commercial,Economy
50020,Photos: Prince performs at Essence Fest,Entertainment
30316,The emotional flaw in Robin Thicke's breakup album: Robin Thicke,Entertainment
23304,UPDATE 2-BSkyB in talks to unite Murdoch's pay-TV businesses in Europe,Economy
26701,Taxi Drivers from London to Berlin paralize towns in protest of Uber,Economy
35234,Big Justin Bieber misstep in Japan,Entertainment
57577,You are here: Home News Swiss News Credit Suisse guilty on US felony charge  ...,Economy
10009,"Google HQ Is Now a Pokémon Lab, and Google Maps Has Been Overrun",Technology
23712,'Star Wars: Episode VII' Eyeing Five Actors For Lead Jedi Role,Entertainment
53380,Facebook is learning the hard way that with great data comes great responsibility,Technology
30711,Don't get blown away on the Fourth of July,Entertainment
9750,Chrysler recalls minivans over window switch,Technology
44463,Nexus 8: Android 4.5/5.0 Lollipop to be 64-Bit Compatible?,Technology
47539,"The ""Too Big To Fail"" Argument Took A Big Hit Today",Economy
58828,US stocks up on surprise rise in durable goods orders,Economy
22985,Firm downplays problems at L'Wren Scott's company,Entertainment
24435,Toyota to pay $US1.2bn over faults,Technology
10346,Tokyo stocks marginally lower,Economy
38078,Jay Z - Beyoncé and Jay Z flash Justin Bieber's mugshot on tour,Entertainment
29933,Flight delayed for pests,Economy
12311,How Asteroid Rings Are Detected: Photos,Technology
56363,Google's Glass Explorer program might open up to the whole US for one day,Technology
41467,How NASA's Mars 2020 Rover Will Work (Infographic),Technology
54652,Social Insurance Numbers of about 900 taxpayers stolen from CRA systems  ...,Technology
28165,"The Originals Sneak Peek: Season 1, Episode 16 — Can Marcel Save Rebekah?",Entertainment
20493,Business Leaders Endorse Proposed New EPA Clean Water Rule,Economy
14165,Tonight's New 'Giraffes' Meteor Shower Could Be A Great One,Technology
60875,Craig Ferguson to leave the Late Late Show in December,Entertainment
28963,New Pink Floyd Album Announced,Entertainment
10115,Weekend box office: 'Godzilla' stomps competition with $93 million,Entertainment
42145,Nintendo Figurine Platform to launch with Mario-themed figures,Technology
4785,Eurovision Song Contest 2014: United Kingdom's Molly Smitten-Downes To  ...,Entertainment
5655,DigitalGlobe Crowdsourcing Tech Used in Search for Missing Malaysia Airlines  ...,Economy
53375,Beyonce & Jay Z Share Wedding Video!,Entertainment
22640,Medicare trust fund to last 4 years longer: Obama administration,Economy
16403,Hong Kong stocks flat at close,Economy
17961,CURRENCIES: Dollar Extends Loss Vs. Euro After FOMC Minutes,Economy
64758,Citigroup to pay $1.13B to settle investor claims,Economy
44000,"After Pregnancy Tweet, Lea Michele's Publicist Says Her Twitter Account Hacked",Entertainment
55154,RECALL: Kraft Foods recalling 96000 pounds of Oscar Mayer Classic Wieners,Economy
10502,White to release new solo album new Former White Stripes frontman Jack White  ...,Entertainment
40421,Xbox One Preview Program July Update Is Now Rolling Out,Technology
51591,"New IPCC Report: The Planet Is Warming, and We Must Take Action. Now.",Technology
45575,"One Direction busted: Louis Tomlinson, Zayn Malik on a high",Entertainment
32549,Alstom CEO says GE deal will save jobs,Economy
15303,Bachelorette 2014 Spoilers Predictions: Who Wins Tonight?,Entertainment
42336,"Google I/O 2014: Android 5.0, Nexus 9 and Android Wear expected",Technology
10278,Updated Starbucks App Lets Customers Tip via iPhone,Economy
1376,Miley Cyrus tweets and later deletes that she 'never' told Jennifer Lawrence to  ...,Entertainment
42872,"Researchers Find ""Smoking-Gun"" Evidence Proving Big Bang Theory",Technology
4082,'Game of Thrones' Season 4: Five Reasons Why Tyrion Lannister is the Best  ...,Entertainment
3775,"This weekend on TV: 'Game of Thrones' wraps up Season 4, and lots of World  ...",Entertainment
44807,Airline says sorry after child forced to pee in seat,Entertainment
17238,NASA's LADEE Moon-Orbiting Space Probe Smashes Into Lunar Surface,Technology
46187,'Dancing with the Stars' switch up: James Maslow dances with Cheryl Burke,Entertainment
57646,Crumbs bake shop closing stores,Economy
19449,"Fed's Yellen Reiterates End of Quantitative Easing in October, Worried About  ...",Economy
26522,Weird Al's 'Blurred Lines' parody will school you in grammar,Entertainment
25835,Maleficent Sneak Peek to Debut in Disney Parks,Entertainment
18987,Posted by Imaduddin,Economy
12557,Gas price update: Iraq crisis impacting local costs,Technology
18131,Portland's Househappy raises more cash for real estate listings portal,Economy
16045,Should You Buy CYS Investments (CYS) Ahead of Earnings? - Tale of the Tape,Economy
1103,MtGox finds 200000 lost bitcoins worth USD116 million,Economy
5651,Breathe easy! TweetDeck hack scare is over,Technology
27971,Wal-Mart aims at used games market,Economy
51594,Titanosaurus Dinosaur Found in Argentina,Technology
27492,Zac Efron Wins #ManCrushMonday After Shirtless MTV Appearance,Entertainment
5339,Miranda Lambert Covers 'Rolling Stone' Country Issue: Talks Beyonce  ...,Entertainment
64810,Spiders prompt another Mazda recall,Technology
53809,"'Godzilla' opens with smashing $93.2 million - Live5News.com | Charleston, SC  ...",Entertainment
28370,Afghan candidate rejects election results,Entertainment
29201,"Solange Covers Lucky Magazine, Dodges Questions About Elevator Fight",Entertainment
22363,"Jon Snow Wants More Male Nudity on ""Game of Thrones""",Entertainment
57819,VIDEO: Europe's Week Ahead: BOE Back in Focus,Economy
35487,Josh Elliott moves from “GMA” to NBC Sports,Entertainment
24505,Pharrell's 'Happy' to be played on loop for 13 days on radio station,Entertainment
17082,Strong Durable Goods Orders Lift US Growth Outlook,Economy
60516,Celebrities read own insulting tweets on Kimmel Live,Entertainment
39437,Nokia Lumia 635 vs Moto G 4G – Top Specs and Price Comparison,Technology
23820,Zendaya Drops Out of Aliyah Biopic,Entertainment
460,Forex - Dollar steady near 3-1/2 month lows vs. yen,Economy
27070,Vodafone Galaxy S5 Now Available,Technology
5249,DAILY BRIEFING: Wall St. - Midday report,Economy
65528,Going green: Seacoast celebrates St. Patrick's Day,Entertainment
64872,Is Apple Launching Two New iPhones In 2014?,Technology
18459,"iPhone 6 display variants spotted in leaked images, design schematics",Technology
15974,Apple WWDC 2014: The Six Things You Need to Know,Technology
56185,Jonah Hill Apologizes On 'Tonight Show' For Slur: Video,Entertainment
32438,"iPhone 6 Release Date, Features & Specs: Did Apple Mention Device in WWDC  ...",Technology
60956,Big Bang Signal from Beginning of Time and Space,Technology
58207,Florida Senator Marco Rubio Says He is Ready to be President,Technology
48290,Facebook equips users with more ad control,Technology
25866,Texas Pension Drops Credit Suisse After Guilty Plea,Economy
48554,Spears Sued By Back-Up Dancer Who Claims Singer Broke Her Nose,Entertainment
10757,Macklemore Regrets 'Anti-Semitic' Costume Choice,Entertainment
9444,LastPass Adds Biometric Security on the Samsung Galaxy S5,Technology
37352,"Barnes & Noble, Inc. Split Into Retail and Nook Businesses",Economy
16729,'Noah' Reviews: Is Darren Aronofsky's Biblical Vision Divine or Dumb?,Entertainment
3214,News in Brief: Record Store Day on April 19,Entertainment
26343,VIX below 12 as equities rebound,Economy
52679,U.S. productivity fell at 1.7% rate in Q1,Economy
41579,Stop the Presses: Flappy Bird May Make a Return to Google Play,Technology
13816,Bullets' Diva—On Broadway at Last: Marin Mazzie Reignites the Role that  ...,Entertainment
50758,Jupiter's famous red spot is not so great as before,Technology
45253,Journal that published Facebook study of emotions concedes it could have been  ...,Technology
43324,Report: The Apple Smart Home System Is Coming Next Week,Technology
31701,Xbox One and PS4 High Sales Continue,Technology
13045,Miley Cyrus hits stage in just a bra and underwear,Entertainment
44397,Credit Suisse To Pay $2.5 Billion For Role In Tax Evasion,Economy
10477,Aniston says she won't let tabloids steal her joy,Entertainment
22334,Mila Kunis expecting first child with fiance Kutcher?,Entertainment
59375,Gwyneth Paltrow's marriage is over – now it's PR war,Entertainment
29436,Stephen Colbert on the Defensive After Inflammatory Tweet,Entertainment
8598,Notch says no more Minecraft for Oculus Rift following Facebook acquisition,Technology
56417,Pharrell's Happy to play on loop for 13 days,Entertainment
46198,Churches use Good Friday to teach nonviolence,Entertainment
21300,Samsung Electronics flags 25 per cent plunge in Q2 profit,Economy
16266,Costner hopes for a Gridiron of Dreams,Entertainment
6689,One Direction - One Direction Continue To Dominate Kids' Choice Awards,Entertainment
49003,"Game of Thrones, Breaker of Chains: why so boring?",Entertainment
38724,Sara Stewart,Entertainment
58286,"US economy added 288K jobs in June, 5th straight gain",Economy
