No,News Title,Category
42510,Airbus And Rolls-Royce Stock Move Lower As Emirates Cancels A350 Order,Economy
2031,Nexus 7 vs Samsung Galaxy Note 8 - Top Specs and Price Comparison,Technology
2075,Indies protest as Mark Zuckerberg becomes 'The Man',Technology
12314,Spike in requests to remove Google search results - KTVN Channel 2 - Reno  ...,Technology
64562,Lorde meets her 'Royals' inspiration,Entertainment
9014,Relay for Life,Entertainment
21820,"Pink Floyd to release 'The Endless River,' first new record in 20 years",Entertainment
61612,Game Of Thrones Season 4 Episode #07 – Mockingbird Review,Entertainment
36076,Jennette McCurdy: I Skipped Kids' Choice Awards Because Nick Treated Me  ...,Entertainment
42963,Pinterest gets butt-hacked,Technology
16914,"Sbarro closes Oak Court Mall eatery, files for bankruptcy protection",Economy
42672,"Asian shares slip on Crimea fears, eyes on Fed meeting",Economy
1572,Stagnant Eurozone Economy: Inflation Remains at 0.5%,Economy
41744,Wal-Mart Enters Money Transfer Business,Economy
37833,Broadcom Corporation: Industry Leaders to Establish Open Interconnect  ...,Technology
37217,"Data Brokers Lack Transparency, Privacy Regulator Says",Economy
64046,US financial services giant unveils $6.25 bn takeover,Economy
11219,Justin Bieber Performs at Coachella: See the Surprise Here!,Entertainment
8881,"'The Big Bang Theory' season 8 production delayed as Kaley Cuoco, others  ...",Entertainment
55630,VIDEO: Apple Already Has Its First Victory In New $2B Samsung Patent Fight,Technology
7116,What's behind LaBeouf's bizarre behavior?,Entertainment
16741,One Direction members caught smoking pot on video,Entertainment
9646,Common honors Michael Brown during VMAs,Entertainment
63828,"World leaders must listen to dissenting voices, US says",Economy
8317,GameStop Revenue Rises 7% Due To New Console Demand,Economy
54282,Deutsche announces plans to raise $11bn,Economy
47321,"Wait, Why Is Peeta Evil Now?",Entertainment
51977,New Mexico: 500 Barrels of Questionable Nuke Waste,Economy
63227,UN Climate talks close in Bonn with progress towards new climate deal,Technology
6380,Photos: The Best Art & Fashion From Frieze 2014,Entertainment
4937,3 Dallas Deals for National Grilled Cheese Day,Entertainment
49509,Samsung Galaxy S5 costs $256 to build,Technology
56841,Ray J Offers Early Wedding Gift to Kim Kardashian & Kanye West,Entertainment
24716,Robert Downey Jr: 'My wife's pregnant',Entertainment
4566,UN panel: Cost of fighting warming 'modest' with quick action,Technology
501,"New objects seen, but still no evidence of Malaysia Airlines jet",Economy
541,5 Seconds Of Summer Gets First #1 On Billboard 200,Entertainment
24891,Twitter Agrees to Acquire Gnip to Boost Tools for Analyzing Data,Technology
34923,Iraq Continues to Support Crude-Oil Price,Economy
13378,"Crude oil drops to $101 a barrel after China, Japan data show weak trade  ...",Economy
23396,Lady Gaga Makes A Splash In Several Out-There Outfits,Entertainment
31523,Author of fake Holocaust memoir ordered to repay publisher £13.3 million,Entertainment
18281,26 June 2014 LSE announces rights issue to help fund $2.7bn Frank Russell bid,Economy
23548,Zebra Technologies takes over Enterprise Business from Motorola Solutions,Economy
32768,Game Of Thrones finale Spoilers: Where's Lady Stoneheart? You complain!,Entertainment
56873,Met asks federal mediator to solve labor gridlock,Entertainment
52022,Movie Review: Evil Kermit enlivens belabored 'Muppets' sequel,Entertainment
45627,"Microsoft to lay off workers, millennials won't pay for TV",Technology
37755,You can watch Game of Thrones Season 4 premiere for free on Xbox,Entertainment
1966,Torrance Reels from News of Toyota Move,Economy
63418,Best industries for pay raises revealed,Economy
48000,"VIDEO: Google Looks Beyond Phones, Tablets",Technology
545,Media Reviews: Lucy,Entertainment
38785,"GM, NHTSA did not recall Saturn Ion for years despite knowledge of problems  ...",Technology
42523,Valeant Pharmaceuticals raises takeover bid for Allergan Inc. to $166.16 a share,Economy
51435,Vatican to get new banker in chief,Economy
33463,49ers QB Colin Kaepernick defends reputation,Economy
58336,"Review – iPhone 6 vs Samsung Galaxy S5 – Software, Updates & Specifications",Technology
14646,College interest rates going up,Economy
63148,Graco Gives In And Recalls Infant Seats,Technology
39070,Tax fraud growing problem,Economy
6128,"The Piketty Moment and the confused narrative about Inequality, Power and  ...",Economy
1171,Detroit strikes 2nd deal with its other retirees - WREX.com – Rockford's News  ...,Economy
56494,Urban Outfitters Rating Reiterated by Janney Montgomery Scott (URBN),Economy
65098,Oil edges lower after Libya lifts force majeure,Economy
27643,BREAKING NEWS: Columbus Short Threatened Wife With Murder/Suicide,Entertainment
10235,American Apparel strikes deal with largest shareholders,Economy
60644,Stunning opening: '22 Jump Street' narrowly wins the weekend with $60 million,Entertainment
7441,"Watch: Andrew Garfield Doesn't Like ""Drunk In Love"" In 'SNL' Fake Trailer 'The  ...",Entertainment
39212,"EarPods May Monitor Heart Rate, Blood Pressure",Technology
64350,"FAA proposes to fines Southwest Airlines $12M - WBOC-TV 16, Delmarvas  ...",Economy
15805,Top 20 funds on a drugs high,Economy
21677,Forex - AUD posts strong gains as RBA leaves cash rate on hold at 2.5%,Economy
21251,'How I Met Your Mother' finale rocks fans,Entertainment
16396,Apple mulls buyout of Japanese chip designer Renesas,Technology
58357,HTC One (M8) video ads won't tell you anything about the HTC One (M8),Technology
55870,Wolverton: Google echoing Microsoft with Android Everywhere effort,Technology
44280,Brad Pitt Tosses Beer To Matthew McConaughey Off A Balcony [VIDEO],Entertainment
11481,George Clooney's Ex Stacey Keibler Weds in Mexico,Entertainment
25533,Blues icon Johnny Winter dies at 70,Entertainment
11333,"Screen, stage legend Ruby Dee dead at 91",Entertainment
21956,Sympathy for a wife-murderer: a feminist killjoy review of Fargo,Entertainment
19734,One Of The Music Industry's Smartest Insiders Made A Freakishly Accurate April  ...,Economy
40221,Why you should care about Alibaba,Economy
23854,TONY BENNETT & LADY GAGA: CHEEK TO CHEEK ALBUM OF CLASSIC JA,Entertainment
62890,Ariana Grande shares her new album title 'My Everything',Entertainment
627,"Olivia Wilde tweets birth announcement, picture of baby",Entertainment
15199,Halliburton Earnings Rise On Improved North America Margins,Economy
54561,"Gold, Silver Post Weekly Gain; US Mint Bullion Sales Slower",Economy
22707,Mortgage Master Creates Loan Officer Concierge Team To Smooth New Hires  ...,Economy
36025,iMac 2014 preview,Technology
53822,Gold HTC One & Samsung Galaxy S5 Revealed. Coincidence?,Technology
2482,Lawyer Reveals What Caused Brittny Gastineau's Horrible Black Eye The  ...,Entertainment
43648,A closer look at Ralph Lauren's smart shirt for athletes,Technology
3558,Gas prices steady in W.Va.,Technology
44537,Skeletal remains identified Nearly 7 months after being discovered in a wooded  ...,Economy
46083,"Kraft Includes Knudsen, Breakstone's In Cottage Cheese Recall",Economy
64159,"Apple launches 8GB iPhone 5C, still isn't a cheap iPhone",Technology
17272,Mozilla Offers an Idea for Solving Net Neutrality Problem,Technology
11924,Mother bear rescues cub from highway,Entertainment
12789,Apple Predicted to Fall Out of Top Three Tech Companies,Technology
15384,Kingfisher returns £200m to shareholders,Economy
18797,Jay Z And Solange Apologise After Lift Fight,Entertainment
15669,Europe markets fall as aviation sector stocks take a knock,Economy
10647,"Apple, Google, Intel, Adobe to pay US$325 mln to settle hiring lawsuit",Technology
26631,US Durable Goods Orders Rise for Second Month,Economy
29418,"George Clooney and Steve Wynn Get Drunk in Las Vegas, Fight",Entertainment
52140,Shortage of limes squeezes Phoenix-area bars,Economy
48498,"Casey Kasem, the voice of America, passes away",Entertainment
33141,Gaga's epic new music video: G.U.Y,Entertainment
20189,Why Allergan may have to give in to Valeant and Bill Ackman's US$47-billion bid,Economy
47354,U.N. report: Climate change can still be stopped but only if we act now,Technology
61414,Apple plus IBM equals enterprise mobility disruption,Technology
46853,Kristin Cavallari Welcomes Baby Boy Jaxon Wyatt with Jay Cutler!,Entertainment
46959,IGF Welcomes Beyoncé And Jay Z,Entertainment
62974,US targets European bank hackers in mass theft,Technology
31230,"Google Now cards available to PC, Mac users",Technology
7542,SXSW 2014: Mindy Kaling Talks Diversity and Double Standards in Showbiz,Entertainment
26100,Etihad to acquire 49% of Alitalia airline: joint statement,Economy
16697,Daniel Radcliffe doubts new Harry Potter adaption,Entertainment
36313,SpaceX Optimistic over Colonizing Mars,Technology
3911,Kendall and Kylie Jenner Fire Back! Say Selena Gomez Is the Bad Influence,Entertainment
61233,State Legislature Wants to Make Telling the Truth About Fracking a Felony,Economy
7057,Maine families and seniors to get bigger tax credit,Economy
6694,"Frankie Knuckles, the 'godfather' of house music, dies aged 59",Entertainment
29828,AAA: July 4 gas prices highest in six years,Economy
39807,'The Bachelorette' Recap: Tussles in Brussels,Entertainment
29613,"Regulators Twice Failed to Open GM Probes, Investigators Say",Technology
6860,US unemployment applications edge up,Economy
22609,Office For iPad And Enterprise Mobility Suite Expected Tomorrow,Technology
14766,"Ryan Gosling's directorial debut, 'Lost River,' booed at Cannes",Entertainment
13424,A New Study confirms that Apple's iPhone 5S is the Leading Premier  ...,Technology
58531,"Reality TV Rundown: Divorces, Non-Engagements & More",Entertainment
18939,"Casey Kasem, radio DJ, dead at 82",Entertainment
33207,"Guys, Let's All Buy the 500e Just Because Marchionne Said Not To",Technology
1555,Amazon introduces online shopping Fire smartphone,Economy
63370,Alibaba files in US for what may be the biggest tech IPO,Economy
20947,"Avril Lavigne Responds To ""Hello Kitty"" Music Video Controversy",Entertainment
56901,Study reveals West Antarctic glaciers collapsing,Technology
6844,Commodities: Oil tumbles ahead of anticipated increase in supplies,Economy
42610,Oscar producers to return,Entertainment
40386,"Jimmy Page wants a Led Zeppelin reunion, Robert Plant seemingly doesn't",Entertainment
13215,Steam Controller to be delayed until 2015,Technology
30148,Fiat Chrysler posts $690M Q1 loss,Economy
32206,Toyota posts record annual profit of US$17.9bil,Economy
40964,Apple's OS X beta testing is now open to the public,Technology
28793,How To Train Your Dragon 2 new featurette with cast chat,Entertainment
56891,"Yum's China rebound dimmed by India, Pizza Hut weakness",Economy
31981,Justin Bieber Shares Hilarious Video of Tom Hanks Dancing at Wedding  ...,Entertainment
51961,"BNP Paribas, US reportedly near $8.9b deal",Economy
32271,GM's recalls raise questions about safety of auto parts,Technology
64148,US stares at more stimulus cuts,Economy
52385,Online Dating Service Urges Users To Switch Browswers Over Prop 8 Support,Technology
52141,Joe Quesada Announces Black Captain America On Colbert Report  ...,Entertainment
32676,Malaysia plane: Chief to consider resignation 'later',Economy
35958,'True Blood' series finale: A muted farewell,Entertainment
21749,Hollywood star Shia LaBeouf appears in court after arrest at Broadway show,Entertainment
53805,US Companies Send Letter of Support Over EPA's New Carbon Standard,Economy
27108,Bank urged not to 'jump the gun',Economy
49906,Hess Corp. Sets New 52-Week High Following Analyst Upgrade (HES),Economy
34672,Hilary Duff Chasing the Sun Comeback Song Available for Download Today,Entertainment
57439,World Court orders Japan to pull whaling permits in Antarctica,Technology
11272,Greg Allman Sues to Stop Film Production,Entertainment
58266,Tila Tequila Is Pregnant and Showing Off Her Baby Bump,Entertainment
24144,GoPro Appoints Tony Bates as President And Member of the Board of Directors,Economy
28872,"Automakers see big US sales gains in May on brisk demand, Memorial Day  ...",Technology
33044,The Shield actor Michael Jace charged with fatally shooting wife,Entertainment
50857,"USGS Reports Two Earthquakes Near Perkins, Cherokee",Economy
36464,"4 Things You Need to Know Today March 31, 2014",Economy
2689,Exclusive: What Celeb Wedding Planner David Tutera Is Saying About Kimye  ...,Entertainment
40019,WATCH LIVE: First total lunar eclipse of 2014 dawns as the BLOOD MOON rises,Technology
26635,Ryan Gosling To Show His Moves As He Enters Talks To Produce And Star In  ...,Entertainment
24361,The Bachelorette 2014 Spoilers: Sneak Peek At Week 8 (PHOTOS),Entertainment
24980,The real 'fire' in Amazon's smartphone? A shopping spree,Economy
60203,Egyptians hit by drastic rise in fuel price,Economy
50212,China's Alibaba Files To Go Public In The US,Technology
674,Best Met Gala Dresses Of All Time,Entertainment
6100,Zebra gambles $3.25bn on future of tracking technology in Motorola deal,Economy
22823,"Cuddly carnivore, transparent snail and giant amoeboid protist are among the 10  ...",Technology
35761,Paul Walker's Mother Files to Be Guardian of Late Actor's Daughter,Entertainment
12221,New Michael Jackson album 'Xscape' coming May 13,Entertainment
62858,NEW YORK — Stocks that moved substantially or traded heavily Monday on the  ...,Economy
63525,Job openings highest in more than six years,Economy
33042,Gold and Silver Price-Setting Methods Likely to Change,Economy
19159,US job openings slip in March after strong gains,Economy
63863,GM: Best June Sales Since 2007,Economy
30702,Mila Kunis talks pregnancy and sauerkraut cravings on 'Ellen',Entertainment
4299,Peanuts - Teaser Trailer,Entertainment
9503,Good Morning America Anchor Josh Elliott Leaving the Show — What Happened?,Entertainment
4713,Is Amazon's HBO Deal All It's Cracked Up To Be?,Entertainment
