No,News Title,Category
5364,Freedom Industries stormwater runoff trench overflows — 2 days in a row,Economy
44148,Melissa McCarthy and Ben Falcone have the cutest relationship! Find out how  ...,Entertainment
59400,GE in hard-to-beat 11.4 bln euro bid for Alstom,Economy
42013,Olivia Palermo - Olivia Palermo weds?,Entertainment
35678,"U.S. personal spending rises 0.2% in May, income up 0.4%",Economy
55754,Text to 911 now available in Allegheny County,Technology
52085,Jill Abramson Wake Forest commencement address touches on New York Times  ...,Entertainment
46558,"“Stephen Colbert” is dead, long live Stephen Colbert!",Entertainment
26833,Argentine fossil biggest dinosaur ever: scientists,Technology
59929,Facebook to soon require standalone Messenger app for mobile chats [u],Technology
27081,Watch K.Stew and Anne Dance in Drag!,Entertainment
23535,"Walmart steps up video gaming strategy with Xbox, PlayStation title trade-in  ...",Economy
34162,A Sneak Peek Into Kim & Kanye's Dream Wedding,Entertainment
29148,Beats deal shows Apple has finally woken up to reality,Technology
43238,Samsung Galaxy S5 mini With 4.4-Inch Screen Spotted in India,Technology
54665,Mariah Carey Probably Isn't Going To Be Happy About This Radio Interview Nick  ...,Entertainment
15208,Swiss to vote on minimum wage,Economy
48282,McCarthy exits The View,Entertainment
61337,Samsung's latest flagship sees “some success” luring Apple buyers,Technology
44877,Woman who modeled first Ford Mustang reflects on car's legacy,Technology
2598,China shocks Microsoft with Windows 8 ban,Technology
32432,How to limit or disable Twitter's new photo tagging feature,Technology
57594,"'Veronica Mars' Trailer, Release Date and Spoilers & SXSW 2014 Interactive  ...",Entertainment
26228,'Big Bang Theory' gets three-year renewal from CBS,Entertainment
33276,Charlie Sheen blasts Rihanna after she refuses meeting,Entertainment
14196,More Than 80 Percent Who Signed Up For Insurance Have Paid,Economy
9423,Gonzalez: FCC flip-flop could turn the internet into the superhighway of the rich,Technology
53431,Google goes after Amazon with same-day delivery,Economy
46490,"Hollywood star Jones, Italian woman director Rohrwacher shine at Cannes",Entertainment
17008,China GDP slows to 7.4% in first quarter,Economy
14493,"So far, so good: 1st day of Pulaski closure proceeds uneventfully",Economy
3171,"Citing Superior Tyson Offer, Hillshire Steps Away From Pinnacle Foods",Economy
5115,Column: Easter is a gift without candy,Entertainment
42726,Samsung To Expand Tablet Line With Two New Galaxy Tab S Models,Technology
12813,New leak points to 8.9-inch Nexus tablet – HTC Volantis,Technology
23374,Directioners Are Furious Over 5 Seconds Of Summer MTV VMA Nomination  ...,Entertainment
61731,6 Things You Need To Know About 'Edge of Tomorrow',Entertainment
31923,Meryl Davis denies dating Maksim Chmerkovskiy? 'DWTS' romance is pretend,Entertainment
52477,US economy looking healthy after winter freeze: Yellen,Economy
12725,Miley Cyrus 'Bangerz' Tour New Dates Announced [Complete List Here],Entertainment
4214,Brian 'Astro' Bradley goes from 'X-Factor' contestant to Hollywood movie star,Entertainment
48419,Avril Lavigne slammed for 'offensively racist' Hello Kitty music video,Entertainment
18889,Friends Central Perk Pop Up Coffee Shop To Open In New York This Fall,Entertainment
18572,Google And SunPower To Provide $250 Million For Solar Leasing Projects,Economy
30699,"US stocks: Wall Street ends down, with Nasdaq below 4000",Economy
9432,Hot App Alert: Milk Music Exclusive To Samsung Hits 1 Million Downloads,Technology
10190,Whole Foods getting squeezed by competitors,Economy
586,"'How to Train Your Dragon 2' Review: Good Story, Great Message",Entertainment
60022,"Video: Google Unveils, Tests a New Self-Driving Car Prototype",Technology
34462,Bay Area Astronomers Preparing To View Late Night Lunar Eclipse,Technology
28636,Benzinga's Volume Movers,Economy
52171,"Tila Tequila Is Pregnant, Expecting First Child: See Baby Bump Picture",Entertainment
4191,Karrueche Tran Blue Ivy Joke: Chris Brown's Girlfriend Apologizes For 'Mistake  ...,Entertainment
10627,"Professor: History of Cinco de Mayo Misunderstood, Celebration Perpetuates  ...",Entertainment
26003,'Doctor Who' Star Matt Smith Asks You To Look At His Muscles In Ryan Gosling's  ...,Entertainment
36859,Idina Menzel has let John Travolta's mistake go,Entertainment
23266,Facebook developing video-chat app to rival Snapchat - report,Technology
34126,Total lunar eclipse 2014: Darkness helps when viewing blood moon (photos),Technology
17525,Oil prices fall on Libya output prospect,Economy
47760,Bachelorette Contestant Eric Hill Dies After Paragliding Accident,Entertainment
64163,Star-Spangled Banner an anthem made for the brave,Entertainment
2565,"Questions and answers about the Dow's 317-point plunge, its worst since February",Economy
2588,Miley Cyrus films a girl fight in the crowd of her Bangerz Tour show in Detroit  ...,Entertainment
26681,"Apple releases iOS 7.1 update with bug fixes, Carplay",Technology
49788,Public 'overwhelmed' as 9/11 museum opens,Entertainment
3425,"Jobless rates in Beaufort, Jasper counties in SC edge upward",Economy
16030,Aronofsky's 'Noah' Set To Surpass 'Divergent' Atop Box Office,Entertainment
6549,Why Intel (INTC) Is Climbing After Hours,Economy
53083,Neil deGrasse Tyson and Ann Druyen Talk Cosmos and Gravity at SXSW [Video],Technology
31432,10 Beauty Benefits Of Being In A Sharknado,Entertainment
55178,"Morrissey cancels US tour, blaming support act's cold for axed dates",Entertainment
17014,Shots fired at police car in Bernalillo County,Technology
22366,"Chinese scenic area to sue ""Transformers"" producers",Entertainment
52,'Game of Thrones' Mon-Sat: How to Survive the Gap,Entertainment
29949,Flappy Bird Rises Again to Herald the Arrival of Apple's New Programming  ...,Technology
18959,Designer left all to her love — Mick Jagger,Entertainment
53590,A Real-life Spiritual Journey is Brought to the Big Screen in Heaven is for Real,Entertainment
35657,Deutsche Bank to strengthen capital using 'organic' options first,Economy
40300,Emerging stocks hit 17-month high,Economy
16087,Apple's focus is on fending off Android,Technology
54450,IMF boss Christine Lagarde under investigation for negligence in France,Economy
255,New Spider-Man movie makes history in India,Entertainment
1361,Patricia Thibert: Follow the money in climate debate,Technology
39898,What is Good Friday?,Entertainment
9844,Bank of America Given Average Rating of “Hold” by Brokerages (NYSE:BAC),Economy
37799,Chevrolet recalls every Camaro built since 2010 for ignition switch defect,Technology
40105,Rob Kardashian allegedly skipped Kim and Kanye's wedding because of his  ...,Entertainment
32699,Obama Has Not Kept His Promise to Enforce Net Neutrality,Technology
23199,49ers Quarterback Colin Kaepernick Denies Sexual Assault Allegations,Economy
64788,"Latest iPhone 6 rumour points to curved display, all aluminium chassis",Technology
19603,Rolling Stones' Mick Jagger Becomes a Great-Grandfather,Entertainment
12273,Amazon Smartphone exclusively on AT&T: Specs and other details,Technology
2239,Nestle reports sales drop in first quarter,Economy
61305,Federal Reserve Chair Janet L. Yellen At The 2014 National Interagency  ...,Economy
44860,Get Quote Search Site,Economy
40035,Marquez 'out sold everything in Spanish but the Bible',Entertainment
49001,15 Things That Happened at the 'Game of Thrones' Season 4 Premiere,Entertainment
58139,Inflation: Hot or Not?,Economy
60983,My Boyfriend Is Too Hot & Other #SofiaVergaraProblems,Entertainment
28078,Orphan Black Team Talks 'Bigger and Better' Season 2: 'Nobody Will Say We  ...,Entertainment
15719,Peter Mayhew Will Reprise His Role as Chewbacca in the 2015 'Star Wars  ...,Entertainment
29992,LA Times on ouster of Mozilla CEO Brendan Eich: 'Don't call it a witch hunt',Technology
41704,Stars schmooze at Vanity Fair Tribeca Film Festival party,Entertainment
57672,Oldest human Fecal Fossils show Neanderthals ate vegetables,Technology
64856,UPDATE: Supreme Court declines to hear Google's request in Street View lawsuit,Technology
41392,Coldplay dedicates song to Mick Jagger at NYC concert,Entertainment
3503,'St. Vincent' Trailer: Bill Murray and Melissa McCarthy Try Something New,Entertainment
19665,Yahoo News Digest App Hits Android & Goes International,Technology
12591,Tesla loses $50 million in Q1,Economy
42709,Report: Malaysia Plane Shot Down in Ukraine,Economy
15417,"Three Supermassive Black Holes Discovered, Researchers Expecting More",Technology
64382,12 movies that prove Tom Cruise will never die,Entertainment
7010,Microsoft shows off real-time translator for Skype,Technology
39442,Samsung has to pay Apple again according to a Federal Jury,Technology
13810,White dwarf star located 900 light years from Earth,Technology
6976,Microsoft Surface Pro 2 vs Surface Pro - Why Would you Want to Upgrade?,Technology
14918,Lindsay Lohan files lawsuit over Grand Theft Auto character,Entertainment
8048,OkCupid owns up 'Experiment on Humans' for technology testing,Technology
53833,Posted on 29th June 2014,Entertainment
33012,Airbnb's Unlikely Journey From 'Obama O's' Cereal and Barry Manilow's  ...,Economy
26469,"NOT DEAD: Wayne Knight, Seinfeld's 'Newman,' Alive and Well",Entertainment
57236,Invading China: Alibaba Teams Up With Amazon Rival ShopRunner To Bring  ...,Technology
37856,"Hathaway, Stewart dress in drag in Jenny Lewis video",Entertainment
42037,The man who's been doing Google Street View since before Google's founders  ...,Technology
32356,GM Recalls 824000 More Models Over Ignition Switch Concerns,Economy
27064,Microsoft said to be waiving Windows Phone fees for some manufacturers,Technology
20556,Made In The USA?,Technology
388,Warren Buffett's phase two means seeking deals more enduring than stocks,Economy
53461,Lady Gaga & Tony Bennett To Release Jazz Duets Album 'Cheek to Cheek' This  ...,Entertainment
60075,"Samsung Galaxy S5 vs iPhone 5S - Specifications, Features and Price  ...",Technology
36971,Every year music festivals feature bigger and better lineups,Entertainment
40804,Starbucks-owned chain La Boulange to offer burgers,Economy
64404,Report: Shaq subject of on-set assault investigation,Entertainment
28684,This Is What Morgan Freeman's Voice Sounds Like On Helium,Entertainment
57961,Samsung Galaxy Note 3 Neo review: The 'poor man's Note 3' is a good choice  ...,Technology
39537,Game of Thrones: Answering Injustice with Justice (GIFs),Entertainment
63975,Zebra to acquire enterprise business from Motorola Solutions for $3.45 billion,Economy
59556,Federal Workers Have $3.3 Billion Tax Bill,Economy
37347,Supercomputer simulates 13 billion years of evolution of the universe [Video],Technology
52176,"California Cell Phone ""Kill Switch"" Bill Advances",Technology
11640,Amazon unveils new smartphone with '3-D',Technology
37746,59 minutes ago • By MESFIN FEKADU and NEKESA MUMBI MOODY,Entertainment
3805,Meet the Activists Who Are Taking a Stand Against Bullfighting in Pamplona,Entertainment
41136,Video: Game of Thrones stars embrace Comic-Con,Entertainment
34228,Redskins' 'disparaging' trademark canceled by patent office,Economy
35784,Charlie White on 'DWTS': Was 'pitted' against Meryl Davis in 'contrived' semifinals,Entertainment
8933,Euro zone inflation rose to 0.7 per cent in April,Economy
21410,"No Butts About It, Some Pinterest Users Have Been Hacked",Technology
16287,"How to pre-order a Galaxy S5, Gear 2, or Gear Fit at AT&T, T-Mobile, Sprint and  ...",Technology
64968,Bank Of America Fined $1.27B For Countrywide Fraud,Economy
65093,Apple Gives MacBook Air a Speed Bump and $100 Price Cut,Technology
25057,Levin: Caterpillar Shifted Profits Overseas to Lower US Tax Liabilities,Economy
34194,Bug may reveal private Internet information,Technology
40686,Tin solar cells more sustainable and cost efficient,Technology
30624,Bank lending in China stabilises in May,Economy
20560,Earth sister planet 500 lightyears away,Technology
30250,NY homeless angry at Chinese tycoon's 'publicity stunt',Economy
53408,Cannes 2014: 'White God' review,Entertainment
31743,Lou Ferrigno To Voice The Hulk Again For Avengers: Age Of Ultron,Entertainment
8724,"Stephen Colbert was making fun of Dan Snyder, not Asians and Asian-Americans",Entertainment
36905,Whoopi Goldberg Denies Rumors She'll Take Over LETTERMAN Gig,Entertainment
19325,Beware: Alibaba IPO isn't really selling Alibaba,Economy
29875,WATCH: The new Hobbit trailer has arrived – and there are EVEN MORE Elves  ...,Entertainment
43902,Google Acquires Solar-Powered UAV Maker Titan Aerospace,Technology
27668,"Miley Cyrus Carnapped, Robbed of Jewelry in LA Home",Entertainment
52039,"Samsung Galaxy K leaks in pictures, turns out it's a big camera",Technology
59091,"Symantec fires CEO, reaffirms fourth-quarter outlook",Economy
17962,"Ciara And Fiancé Future Welcome Baby Boy, Keeping Name Under Wraps For  ...",Entertainment
64331,"With $41.4M, 'Captain America' holds off 'Rio 2′",Entertainment
33931,Johnny Cash Out Among the Stars,Entertainment
12212,World red-hot for Disney's Frozen,Entertainment
32685,Microsoft reportedly readying 'selfie' Lumia while HTC porting the M8 to  ...,Technology
50251,Eurovision audience loudly boos Russians for making it to the finals,Entertainment
8582,Gerard Pique attends 2014 Billboard Music Awards with pop star girlfriend  ...,Entertainment
15830,Mila Kunis attacks dads-to-be over pregnancy boasts,Entertainment
53255,Video Of Sen. Blumenthal's Near Miss With Amtrak Train Goes Viral,Economy
10760,"Highway Trust Fund running out of money, Obama warns",Economy
59665,Billboard: Beats founders Jimmy Iovine and Dr. Dre could become Apple execs,Technology
3181,Stocks end mixed after pops and drops,Economy
30003,Carney Touts BOE Low-Rate Pledge as Weale Dissents on Slack,Economy
