No,News Title,Category
32740,Spotify Focuses On New Users By Giving College Students Half-Off Their  ...,Entertainment
62532,Utah Area of Fossilized Dinosaur Tracks to Open for General public,Technology
37487,"Cannes Announces Official Selection, But Female Directors Are Scant",Entertainment
60924,Factbox: GM taps disaster fund expert for potential recall victims' fund,Technology
3879,"Kanye West returning to city where he proposed to Kim Kardashian, San Francisco",Entertainment
25829,Diablo 3 Auction House Finally Shut Down: Blizzard Gets Rid of Hated Feature  ...,Technology
19229,Sony Xperia Z2 Tips and Tricks: Get the most from your mobile,Technology
42779,Mick Jagger 'Considers Retirement After L'Wren Scott Death',Entertainment
3092,Samsung begins offering Knox 2.0 security suite on Galaxy S5,Technology
36201,Pierce Brosnan still looks suave at 61 as he heads to lunch with his mum,Entertainment
12898,Lunar Eclipse Takes Place Monday Night into Early Tuesday Morning,Technology
18765,What To Expect When Alcoa Kicks Off Earnings Season Today,Economy
62619,"The Walking Dead Comics: Was Rick Grimes' ""Final Fate"" Just Revealed? What  ...",Entertainment
53861,Xbox On: Breaking Bad's Aaron Paul Is Controlling Consoles,Technology
55674,Happy Birthday World Wide Web -- Looking Good At 25,Technology
52409,iPhone 6 and iOS 7.1 Leaks: Glitch to Delete Unwanted Apps and New Display  ...,Technology
23929,Henri Matisse exhibit at Tate Modern in London features his colorful cutouts,Entertainment
6969,Adam Sandler's 'Blended' movie review: At least it's not 'That's My Boy',Entertainment
50087,Impact of climate change already being felt White House report says,Technology
9513,Tesla Goes Titanium To Keep Fires Away,Technology
61881,Ellen DeGeneres makes $15 million profit on LA house sale,Entertainment
26112,Target 1st quarter profit falls as breach takes toll,Economy
54641,Tupac's Final Words: See What Vegas Police Officer Claims They Were,Entertainment
3547,Sherlock Season 4: Christmas Special Episode in the Works and Actor Martin  ...,Entertainment
26094,IBM and Apple join forces to push iPhone and iPad into the enterprise market,Technology
22711,'The Shield' actor Michael Jace charged in wife's shooting death,Entertainment
55412,Kelly Clarkson Debuts Post-Baby Body in ALS Ice Bucket Challenge Clip! (VIDEO),Entertainment
14617,'Let's Make My Bro Proud': Paul Walker's Brother Cody Vows To Continue His  ...,Entertainment
12271,Stocks: It's the Janet Yellen show this week,Economy
43393,Microsoft: We won't read your personal emails without your consent,Technology
49821,"Like a record, baby: National Record Store Day brings collectibles, local music to  ...",Entertainment
5403,Sony Announces New Virtual Reality Headset for PlayStation 4,Technology
15491,Lea Michele Steps Out with New Boyfriend Matthew Paetz,Entertainment
35432,Internet Explorer bug offers yet another reason to upgrade from Windows XP,Technology
61587,'Scandal' star Columbus Short arrested,Entertainment
56423,Rock Hill parking problem for Cinco de Mayo eases,Entertainment
32405,Kraft Recalls 1.2M Cases of Cottage Cheese Over Refrigeration Fears,Economy
3222,Bachelorette 2014 Episode 7 Recap: Monasteries and Makeout Sessions,Entertainment
12059,Pregnant Scarlett Johansson Is Waiting Until Baby to Get Married — Report,Entertainment
4247,China Inflation Rises 2.4% On Year In March,Economy
17497,Euro sinks as Draghi suggests action at next ECB meeting,Economy
36764,Kendall Jenner Forgoes Underwear in Dress That's Just ... OMG! (PHOTO),Entertainment
23411,Take a Closer Look at the 2015 Jeep Renegade [Video] [Photo Gallery],Technology
39951,iPhone 6 Release Date Rumors: Apple to Mass Produce Both 4.7- and 5.5-Inch  ...,Technology
52650,Screen gems: What's ahead in movies and on TV for the week of April 27,Entertainment
20371,Celestial treat: Don't miss meteor shower tonight,Technology
38182,Samsung Galaxy S5 Mini available in India before official launch on Flipkart,Technology
2932,Shirtless Zac Efron - awkward or sexy?,Entertainment
7512,The Killing Season 4 Trailer: New Cases and a Climactic Conclusion,Entertainment
5780,Bloomberg says new 9/11 museum needs federal money,Entertainment
17232,Fossils of giant 'Titanosaur' found in Argentina,Technology
57286,Credit Suisse sags on reports of US pressure in tax probe,Economy
63931,Galaxy S5 killer Confirmed To Launch Next Month,Technology
55184,Edward Snowden Speaks,Technology
10809,Turkish Lawyers Seek Cancellation of Twitter Ban,Economy
42558,MMG agrees $5.85bn deal to buy Las Bambas from Glencore Xstrata,Economy
6126,China Manufacturing Sector Shows Improvement -- Update,Economy
19780,"VMAs 2014: Nicki Minaj's wardrobe malfunction was inevitable, says one insider",Entertainment
19827,3 Vietnamese crew members hurt in new Chinese ramming incident,Economy
39131,Dancing with the Stars season 18 premiere: Who ruled the ballroom?,Entertainment
1381,Mellanox InfiniBand and Ethernet Solutions Deliver Leading Performance and  ...,Technology
64240,Johnny Weir announces split from husband Victor Varonov,Entertainment
55344,"James Franco, Seth Rogen Photoshopped Kim Kardashian's Vogue cover",Entertainment
55882,Planet of the Apes: A topsy-turvy world in which the writers reigned,Entertainment
50003,Rothman: Yet Another Crazy Conservative Conspiracy Theory Proven Correct,Economy
64742,"Dance music world mourns Frankie Knuckles, the 'Godfather of House', dead at 59",Entertainment
61037,MJ talks to Schwarzenegger about latest role in 'Sabotage',Entertainment
4910,Last words from Malaysia Airlines flight to ground controllers,Economy
21894,FCC to probe Netflix's battle against Internet providers,Technology
32117,Run on two major Bulgarian banks,Economy
247,Why 'Extant' Creators Decided to Mute the Future in the Halle Berry Sci-Fi Series,Entertainment
60793,My Latest Thoughts On The FCC's Statements And The Netflix/Comcast Dispute,Entertainment
31325,Samsung UE65HU8500 review,Technology
58168,Insider: Tori Spelling threatened with divorce,Entertainment
13793,Supreme Court allows copyright suit against MGM,Entertainment
27955,Search for missing Malaysian plane 'could take years',Economy
4257,David Fincher Won't Direct Steve Jobs Movie After Alleged $10 Million Demand,Entertainment
6482,Kevin Smith Explains What He Saw on 'Star Wars Episode VII' Filming Set,Entertainment
9502,Is Facebook making it easier on users with new messaging app requirement?,Technology
11724,"Arctic Ocean Waves Growing, Seen As Sign Of Dangerous Global Warming",Technology
45753,"LONDON MARKETS: Barclays Shares Rise, Bucking Losses On FTSE 100",Economy
58583,Master Splinter unveiled in new trailer for Teenage Mutant Ninja Turtles (Video),Entertainment
13931,The new threat that has Bitcoin insiders nervous,Economy
7309,Q&A: French economist takes grim view of wealth gap,Economy
21441,J.K. Rowling to executive produce The Casual Vacancy on HBO,Entertainment
11583,Today in the News: Lunar eclipse 'blood moon' to appear overnight,Technology
61348,"As the job market strengthens, many Americans aren't feeling it",Economy
1690,Subsidies May Be Too High Or Low For Some Who Got Coverage,Economy
48814,"Ronald McDonald gets makeover, says he is ready for selfies",Economy
33367,EU's energy chief aims for further Ukraine,Economy
17991,Mega Mergers: Is Volkswagen Chasing Fiat Chrysler?,Economy
24403,"World stocks, copper and oil hit by weak China exports",Economy
42886,"Top M&A News Today: Allergan, Inc. (AGN), Hillshire Brands Co (HSH), Twenty  ...",Economy
8845,Yahoo's YouTube Rival May Launch This Summer,Technology
41170,Welcome Home: Ciara Gives Birth To Baby Boy [Update],Entertainment
33528,Google joins Instagram,Technology
53489,'Godzilla' Sequel in the Works after $93 Million Opening Weekend,Entertainment
16628,London Calling: Sino-British Relations Start to Thaw,Technology
46342,'Neighbors' co-star Dave Franco talks hazing and homoeroticism,Entertainment
7281,Inmarsat offers free plane tracker,Economy
62392,"AUSTRALIA: Philip Morris Shuts Plant, Blames Regulation",Economy
4420,5 Things to Know This Morning,Entertainment
22379,Britney Spears sued by backup dancer alleging singer broke her nose,Entertainment
51028,"Justin Bieber Apologizes, Pleads Ignorance After Dishonorable Selfie In Japan",Entertainment
9548,India rejects WHO data...,Technology
54592,EBay Tells Customers to Change Passwords,Technology
23276,"Top 5 movie monsters, in honour of Godzilla's success (with video)",Entertainment
45037,Texas' Energy Future files for bankruptcy protection,Economy
10326,GRAINS-Wheat firms 1 percent on US planting delays,Economy
52912,Google Loses Google+ Head,Technology
2754,Huge femur could be from biggest dinosaur yet known,Technology
61519,Google Unveils Their First Self-Driving Car Prototype,Technology
49028,"Hotel decries video leak of Jay Z, Solange Knowles fight",Entertainment
34306,Marvel's Agents Of SHIELD Changes Forever In the Wake of Marvel's Captain  ...,Entertainment
120,Liam Hemsworth speaks out about his relationship with Miley Cyrus,Entertainment
15886,China Premier Li downplays debt risks,Economy
19888,Traders bodyslam WWE on new deal,Economy
62762,"Garth Brooks Cancels Five-Night Run Of Concerts In Dublin, Ireland",Entertainment
41421,Here's All The Marvel Concept Art For Avengers 2 That You Might Have Missed  ...,Entertainment
25320,Amazon's ComiXology Acquisition Has Some Readers Concerned,Economy
27649,Forex - Japanese yen a tad stronger ahead of industrial production data,Economy
7614,"Tesco Hudl 2 Android Tablet Launching In September, Hudl Phones Soon After",Technology
47858,US wins trade case against China over car import duties,Economy
24841,Workers in tech case likely to get average of $4K,Technology
51031,Another 3 million GM cars recalled,Technology
62689,Get over Cleveland kidnapping joke: Rivers,Entertainment
41336,HBO's streaming service hit by glitches with 'True Detective' finale,Entertainment
1665,"'Orphan Black' has an 'endgame,' says Gavaris",Entertainment
41617,Police Take Chase in a New Watch Dogs Gameplay Video,Technology
13212,IRS calling? Don't believe it,Economy
40288,Walmart Drops the Price of the iPhone 5S and 5C,Technology
59590,TJX Joins Retail Crowd Posting Disappointing Q1,Economy
61013,Putin's adventurism in Ukraine will end in disaster for Russia,Economy
52270,Smart Home Future? Nest Unveils Developer Program and API,Technology
49843,"Weekend Box Office: 'The Other Woman' Opens To $24M, 'Amazing Spider-Man  ...",Entertainment
35117,The Government Could Save $400 Million Just By Changing Its Font,Technology
19963,Bill Murray gives surprise bachelor party speech at downtown ste - CBS 3  ...,Entertainment
37983,John Kerry begins three-day India visit,Economy
5486,"ObamaCare: Another Day, Another Delay",Economy
33550,"Jessica Simpson Gets Married, Recreate Her Timeless Wedding Look",Entertainment
62232,Twitter continues to surprise,Economy
5257,"Two Habitable 'Goldilocks Planets' Orbiting Gliese 581 Do Not Exist, Scientists Say",Technology
22018,"Yahoo, China news send stocks higher at midday",Economy
51108,"Yes, Mila Kunis, 'we' are pregnant",Entertainment
37500,Investors agree details of Alitalia sale,Economy
55367,Hollywood couple Falcone and McCarthy team up for 'Tammy',Entertainment
54190,Barclays shares plummet as British bank faces US fraud lawsuit,Economy
63392,Investors cautious ahead of budget,Economy
16737,Growing Up with Dragons,Entertainment
49328,Gas prices up 10 cents in Elko,Technology
26251,Sony Tells Users Of New Vaio Laptop To Stop Using It Unless They Like Being  ...,Technology
28640,IBM's Nine-Quarter Sales Slump Overshadows Cloud Growth,Economy
39860,"Google forms Project Zero, a group aiming to stop zero-day attacks",Technology
32236,Consumer Confidence Advances to Second-Highest Level Since 2008,Economy
65364,Coca-Cola will drop controversial ingredient,Economy
57292,German customs intercepts cocaine-filled condoms addressed to Vatican,Economy
44451,First Birds Valued Fashion Over Flight,Technology
48325,Samsung braced for 25 per cent fall in profits,Economy
58108,Florida unemployment at a steady point,Economy
6709,Who Should Pay To Keep The Internet's Locks Secure?,Technology
37810,Asiana Crash Hearing To Focus On Pilots,Economy
41084,Here come the girls! Kim Kardashian and daughter North West enjoy afternoon  ...,Entertainment
63640,L'Wren Scott leaves $9m estate to Mick Jagger as her sister slams the Rolling  ...,Entertainment
30725,"Shire Will Be Bought, Say Investors: StockTwits.com",Economy
44150,Rolling Stones cancels Australia tour,Entertainment
43240,Jenner boycotts Kimye wedding,Entertainment
56026,Ann B. Davis Dead -- Alice From 'The Brady Bunch' Dies At Age 88 ... After  ...,Entertainment
29674,GM's Recalls Reveal a Shocking Safety Crisis. Why Don't Consumers Care?,Technology
8587,Ashley Moore: Banging Justin Bieber Again?,Entertainment
64156,Mt Gox users can now check bitcoin balances on closed exchange,Economy
56284,Google Getting First 'Right To Be Forgotten' Requests by Collin Ruane,Technology
33677,Britain makes Hollywood actress Angelina Jolie an honorary dame,Entertainment
49133,Movie Review - 'How To Train Your Dragon 2',Entertainment
61981,A closer look at the 5 rejected banks,Economy
22666,Required Reading,Entertainment
47098,Box IPO: Factors to Consider Before Investing,Economy
6734,Fed eases market concerns about policy,Economy
12229,"Apple, Google May Battle for Smart Home App",Technology
61368,Facebook: 'Creepy' Secret Experiment Attacked,Technology
21084,Chris Brown ordered to remain in jail for a month,Entertainment
60893,Still A Dove,Economy
53640,'Cosmos' Episode 3 Preview: Watch Neil deGrasse Tyson Chase A Comet In  ...,Technology
717,New York to review Comcast-Time Warner deal,Technology
32769,Paramount Has Apologized For 'Teenage Mutant Ninja Turtles' Poster,Entertainment
28761,"GM Waited Years To Perform Recall, Again",Technology
