No,News Title,Category,News Title Indonesia
60965,You are here: HomeSoftbank CEO looking to end US mobile oligoply,Technology,Anda berada di sini: CEO HomeSoftbank ingin mengakhiri oligop seluler AS
5441,Homeland Security warns of Internet Explorer security gap,Technology,Keamanan Dalam Negeri memperingatkan kesenjangan keamanan Internet Explorer
59594,Q&A: Emma Watson on how Hogwarts prepped her for 'Noah',Entertainment,T&J: Emma Watson tentang bagaimana Hogwarts mempersiapkannya untuk 'Noah'
6885,Facebook adds 'ask' relationship button,Technology,Facebook menambahkan tombol hubungan 'tanya'
30572,"Courteney Cox's fiancé is on good terms with her ex-husband, David Arquette",Entertainment,"Tunangan Courteney Cox berhubungan baik dengan mantan suaminya, David Arquette"
35885,'Amazing Spider-Man 2' Interview: Emma Stone Teases Gwen Stacy's Possible  ...,Entertainment,Wawancara 'Amazing Spider-Man 2': Emma Stone Menggoda Kemungkinan Gwen Stacy ...
22067,Billboard's Best Boobs! See How The Starlets Styled Their BBMA Cleavage HERE!,Entertainment,Payudara Terbaik Billboard! Lihat Bagaimana Para Bintang Muda Menata Belahan Dada BBMA Mereka DI SINI!
23264,"Google's new car: No steering wheel, no brake pads, no gas pedals",Technology,"Mobil baru Google: Tanpa setir, tanpa bantalan rem, tanpa pedal gas"
36159,"You're It: Twitter Adds Tagging, Following Facebook And Instagram",Technology,"You're It: Twitter Menambahkan Penandaan, Mengikuti Facebook dan Instagram"
30055,Mamma Mia! 40 years of supergroup ABBA: The group's greatest moments in 24  ...,Entertainment,Mama Mia! 40 tahun supergrup ABBA: momen terhebat grup ini dalam 24 ...
5798,"Street worried about earnings, tech rout",Economy,"Street khawatir tentang pendapatan, kekalahan teknologi"
62309,Watch: Chilling New Trailer For David Fincher's Murder Mystery 'Gone Girl  ...,Entertainment,Tonton: Trailer Baru Yang Menakutkan Untuk Misteri Pembunuhan David Fincher 'Gone Girl ...
53955,Journal says: The first default in China's corporate-bond market is unlikely to be  ...,Economy,Journal mengatakan: Gagal bayar pertama di pasar obligasi korporasi Tiongkok sepertinya tidak terjadi ...
18840,Today's Top Style News,Economy,Berita Gaya Teratas Hari Ini
62933,Kim Kardashian wows in plunging corset dress for Khloe's yacht party,Entertainment,Kim Kardashian tampil memukau dalam balutan gaun korset untuk pesta kapal pesiar Khloe
52987,Microsoft Surface Pro 3: First Impressions,Technology,Microsoft Surface Pro 3: Kesan Pertama
18195,Wal-Mart works to lower the cost of organic foods,Economy,Wal-Mart berupaya menurunkan harga makanan organik
46053,Ford makes fun of the Cadillac 'Poolside' ad,Technology,Ford mengolok-olok iklan Cadillac 'Poolside'
54395,Paul McCartney performing again after illness,Entertainment,Paul McCartney tampil lagi setelah sakit
61656,Philip Morris International Cuts Projected Earnings,Economy,Philip Morris International Memotong Proyeksi Pendapatan
55397,Nearly half of all home sales all-cash deals,Economy,Hampir setengah dari seluruh penjualan rumah semuanya dilakukan secara tunai
44821,"Samsung Galaxy Note 4 Rumored Leaks of Specs, Features",Technology,"Samsung Galaxy Note 4 Dikabarkan Bocoran Spesifikasi, Fitur"
21931,"Netflix, Amazon can be 'complementary' services, says Reed Hastings (recap)",Economy,"Netflix, Amazon bisa menjadi layanan 'pelengkap', kata Reed Hastings (rekap)"
58267,"General Motors names new top spokesman Cervone, turning to old hand",Economy,"General Motors menunjuk juru bicara baru Cervone, beralih ke tangan lama"
39182,Nest to Buy Dropcam in $555M Deal,Technology,Nest untuk Membeli Dropcam dengan Kesepakatan $555M
3924,Nicole Kidman and Keith Urban sing for hospitalized children,Entertainment,Nicole Kidman dan Keith Urban bernyanyi untuk anak-anak yang dirawat di rumah sakit
7564,'Bachelorette' contestant killed in paragliding accident,Entertainment,Kontestan 'Sarjana' tewas dalam kecelakaan paralayang
62476,"Post Paul Walker's death, 'Fast and Furious 7' to resume production",Entertainment,"Pasca kematian Paul Walker, 'Fast and Furious 7' melanjutkan produksi"
50741,Shia LaBeouf arrested at Studio 54,Entertainment,Shia LaBeouf ditangkap di Studio 54
4571,Lindsay Lohan: I never wanted to be a celebrity,Entertainment,Lindsay Lohan: Saya tidak pernah ingin menjadi selebriti
36327,Halle Berry Reveals What Drew Her to Television For CBS's 'Extant',Entertainment,Halle Berry Mengungkapkan Apa yang Menariknya ke Televisi Untuk 'Extant' CBS
43667,"Supreme Court Case Threatens Online Video, Cloud Computing Rules",Entertainment,"Kasus Mahkamah Agung Mengancam Video Online, Aturan Cloud Computing"
44373,GM safety recall hits $1.7 billion after another 2.4 million vehicles recalled,Technology,"Penarikan kembali keselamatan GM mencapai $1,7 miliar setelah 2,4 juta kendaraan lainnya ditarik kembali"
27852,Bullion prices lost more than 2% on Tuesday,Economy,Harga emas batangan turun lebih dari 2% pada hari Selasa
32182,Relatives demand answers from Malaysia Airlines,Economy,Kerabat menuntut jawaban dari Malaysia Airlines
7012,"Apple smart watch is coming, NYT profile of Tim Cook suggests",Technology,"Jam tangan pintar Apple akan segera hadir, menurut profil Tim Cook di NYT"
45671,"Oracle buying hospitality, retail tech vendor Micros for $5.3 billion",Technology,"Oracle membeli perhotelan, vendor teknologi ritel Micros seharga $5,3 miliar"
39024,Shia LaBeouf caught on camera 'squaring up' to a man outside a New York strip  ...,Entertainment,Shia LaBeouf tertangkap kamera sedang 'bersiap' dengan seorang pria di luar strip New York ...
59077,'Star Wars' creator selects Chicago for museum site,Entertainment,Pencipta 'Star Wars' memilih Chicago sebagai lokasi museum
6563,'Orphan Black' Season 2 Premiere: Felix 'Unapologetic' About LGBT Sex Life In  ...,Entertainment,Tayang Perdana 'Orphan Black' Musim 2: Felix 'Tidak Menyesal' Tentang Kehidupan Seks LGBT Di ...
42079,Walter signs off from daily TV with final 'View',Entertainment,Walter keluar dari TV harian dengan 'View' terakhir
56736,Cannes Palme d'Or goes to Turkey's Nuri Bilge Ceylan for feature and to Simón  ...,Entertainment,Cannes Palme d'Or pergi ke Nuri Bilge Ceylan di Turki untuk tampil dan ke Simón ...
32506,"Photos: Casey Kasem, king of Top 40 countdown",Entertainment,"Foto: Casey Kasem, raja hitung mundur Top 40"
49461,Actors spoof Kim Kardashian and Kanye West's Vogue cover,Entertainment,Aktor memalsukan sampul Vogue milik Kim Kardashian dan Kanye West
53827,"S&P Dow Jones on VIX: Futures Index 'Fair,' Demands 'Sophistication'; Whaley  ...",Economy,"S&P Dow Jones di VIX: Indeks Berjangka 'Wajar', Menuntut 'Kecanggihan'; Paus ..."
25165,GM Adds Another 970000 Vehicles to Massive 2014 Recall,Economy,GM Menambahkan 970.000 Kendaraan Lagi ke Penarikan Besar-besaran di Tahun 2014
56815,Houston Mayor Backs Plan to Fight Global Warming Naturally,Technology,Walikota Houston Mendukung Rencana Melawan Pemanasan Global Secara Alami
14331,Unemployment rate in US near six-year low,Economy,Tingkat pengangguran di AS mendekati level terendah dalam enam tahun
56765,"Tyler, The Creator Arrested At SXSW Festival, Faces A Year In Jail",Entertainment,"Tyler, Pencipta yang Ditangkap di Festival SXSW, Menghadapi Satu Tahun Penjara"
42133,Cuba calls US fine on bank “an abuse”,Economy,Kuba menyebut denda AS terhadap bank sebagai “penyalahgunaan”
52035,Mariah Carey Spotted For First Time Since Separation From Nick Cannon  ...,Entertainment,Mariah Carey Terlihat Untuk Pertama Kalinya Sejak Berpisah Dari Nick Cannon ...
3195,Google and Apple Settle Operating Systems Lawsuits,Technology,Google dan Apple Menyelesaikan Tuntutan Hukum Sistem Operasi
35700,"For families living with ALS, it's more than just the Ice Bucket Challenge",Entertainment,"Bagi keluarga yang mengidap ALS, ini lebih dari sekedar Ice Bucket Challenge"
3744,Music video shows happy side of Juarez,Entertainment,Video musiknya menampilkan sisi bahagia dari Juarez
48610,Kim Kardashian's accidental exposure steals the show,Entertainment,Pengungkapan Kim Kardashian yang tidak disengaja mencuri perhatian
10778,LaBeouf to face court,Entertainment,LaBeouf akan menghadapi pengadilan
3118,2014 MTV VMAs,Entertainment,VMA MTV 2014
46080,Six Iranians arrested for making fan video of Pharrell Williams' 'Happy',Entertainment,Enam warga Iran ditangkap karena membuat video penggemar Pharrell Williams 'Happy'
6315,"Asian markets trade lower; Nikkei, Shanghai Composite down",Economy,"Pasar Asia diperdagangkan lebih rendah; Nikkei, Shanghai Composite turun"
64685,"AT&T LG G3 Arrives July 11, Pre-order Begins Tomorrow",Technology,"AT&T LG G3 Tiba 11 Juli, Pre-order Dimulai Besok"
27018,Rupert Murdoch's big bid: Good for you?,Economy,Tawaran besar Rupert Murdoch: Baik untuk Anda?
62935,Toyota Motor Corp. Slapped With Largest Fine in Automaker History,Economy,Toyota Motor Corp. Mendapat Denda Terbesar dalam Sejarah Produsen Mobil
24407,US law firm seeks records over MH370,Economy,Firma hukum AS mencari catatan mengenai MH370
33283,Pink Floyd To Release First New Album in 20 Years This Fall,Entertainment,Pink Floyd Akan Merilis Album Baru Pertama dalam 20 Tahun Musim Gugur Ini
28727,"U.S. Wins WTO Dispute With China Over Auto Imports, Froman Says",Economy,"AS Memenangkan Sengketa WTO Dengan Tiongkok Mengenai Impor Mobil, Kata Froman"
42245,Apple CEO dares to be different from predecessor Jobs,Technology,CEO Apple berani tampil beda dengan pendahulunya Jobs
65142,"Dollar broadly higher vs. rivals, US data ahead",Economy,"Dolar secara umum lebih tinggi vs rivalnya, data AS akan datang"
42810,Winslet honoured on Hollywood Walk of Fame,Entertainment,Winslet mendapat penghargaan di Hollywood Walk of Fame
59379,Holcim in talks with Lafarge on $40-B cement-maker merger,Economy,Holcim sedang melakukan pembicaraan dengan Lafarge mengenai merger perusahaan semen senilai $40 miliar
63054,Chris Brown trial to start Monday,Entertainment,Sidang Chris Brown akan dimulai Senin
9655,Malaysian Airline Bombed: 295 People Aboard Dead,Economy,Maskapai Penerbangan Malaysia Dibom: 295 Orang di Dalam Pesawat Meninggal
50664,10 Quotes from 'The Fault In Our Stars' That Will Break Your Heart,Entertainment,10 Kutipan dari 'The Fault In Our Stars' yang Akan Membuat Hatimu Patah
29375,"BlackBerry shares take beating after Apple, IBM announce partnership",Technology,Saham BlackBerry terpukul setelah Apple dan IBM mengumumkan kemitraan
23109,AOL Cyberattack Puts Millions At Risk,Technology,Serangan Siber AOL Menimbulkan Risiko bagi Jutaan Orang
7884,GameStop Corp. (GME) Is Down On Weak Q4 Results,Economy,GameStop Corp. (GME) Turun Karena Hasil Kuartal 4 yang Lemah
56500,iOS 7.1 aims to atone for iOS 7's shortcomings,Technology,iOS 7.1 bertujuan untuk menebus kekurangan iOS 7
17777,"NASA to Provide Live Coverage and Commentary of April 15, 2014 Lunar Eclipse",Technology,NASA Akan Memberikan Liputan Langsung dan Komentar Gerhana Bulan 15 April 2014
60143,Netflix speeds surge for Comcast users,Technology,Kecepatan Netflix melonjak untuk pengguna Comcast
17211,Watch: Official Hunger Games Mockingjay Trailer,Entertainment,Tonton: Trailer Resmi Hunger Games Mockingjay
50031,Captain America tops box office for third straight week,Entertainment,Captain America menduduki puncak box office selama tiga minggu berturut-turut
7252,"Forex - EUR/SGD, EUR/USD Flows: EUR sold on ECB Draghi, Coeure, Noyer  ...",Economy,"Forex - EUR/SGD, Arus EUR/USD: EUR dijual di ECB Draghi, Coeure, Noyer ..."
36779,North Korea Threatens War with US over James Franco / Seth Rogen Movie,Entertainment,Korea Utara Ancam Perang dengan AS karena Film James Franco/Seth Rogen
43475,"IMDb for iOS adds TV & Amazon Prime listings, Nike+ Move gets internationalized",Entertainment,"IMDb untuk iOS menambahkan daftar TV & Amazon Prime, Nike+ Move diinternasionalkan"
35584,Mick Jagger Teases Monty Python Cast in 'Monty Python Live (Mostly)' Promo,Entertainment,"""Mick Jagger Menggoda Pemeran Monty Python dalam Promo 'Monty Python Live (Kebanyakan)'""."
1777,"Hard-Core Romance: Fifty Shades of Grey, Best-Sellers, and Society, by Eva Illouz",Entertainment,"Hard-Core Romance: Fifty Shades of Grey, Buku Terlaris, dan Masyarakat, oleh Eva Illouz"
26539,Taco Bell Launches the Waffle Taco & Other Amazing Breakfast Items Today,Economy,Taco Bell Meluncurkan Waffle Taco & Produk Sarapan Menakjubkan Lainnya Hari Ini
21695,Review: Muppets Most Wanted,Entertainment,Ulasan: Muppet Paling Dicari
36575,Alibaba Chooses NYSE For IPO,Economy,Alibaba Memilih NYSE Untuk IPO
16591,LinkedIn Shares Jump on 2Q Beat,Economy,Saham LinkedIn Melonjak pada 2Q Beat
53488,Here are the winners and losers in Facebok's $2bn Oculus Rift deal,Technology,Berikut adalah pemenang dan pecundang dalam kesepakatan Oculus Rift senilai $2 miliar dari Facebok
17442,New Microsoft Office apps for iPad heralds new era,Technology,Aplikasi Microsoft Office baru untuk iPad menandai era baru
56867,Local Jock Remembers Casey Kasem,Entertainment,Atlet Lokal Mengingat Casey Kasem
28127,North Korea Condemns Rogen/Franco Movie 'The Interview' But Kim Jong-un  ...,Entertainment,Korea Utara Kecam Film Rogen/Franco 'The Interview' Tapi Kim Jong-un ...
19971,US economic growth for 4Q is revised slightly up,Economy,Pertumbuhan ekonomi AS untuk 4Q direvisi sedikit naik
53326,"Sofia Vergara, Joe Manganiello Dating Rumors: 'He's Been Smitten With Her For  ...",Entertainment,"Sofia Vergara, Rumor Kencan Joe Manganiello: 'Dia Tertarik Dengannya Karena ..."
23462,Vietnam's PM calls for end to riots,Economy,PM Vietnam menyerukan diakhirinya kerusuhan
21871,McCarthy and Falcone: Goofballs in matrimony,Entertainment,McCarthy dan Falcone: Goofballs dalam pernikahan
49136,Update Samsung Galaxy S4 GPE GT-I9505G with Android 4.4.3 KitKat,Technology,Perbarui Samsung Galaxy S4 GPE GT-I9505G dengan Android 4.4.3 KitKat
60220,UAE Announces Plans for a Mission to Mars in 7 Years,Technology,UEA Mengumumkan Rencana Misi ke Mars dalam 7 Tahun
53730,Ringling Bros. performers hurt after fall in Rhode Island show [Video],Entertainment,Penampil Ringling Bros. terluka setelah terjatuh di pertunjukan Rhode Island [Video]
20288,HP Now Available At A 50% Discount To Market,Economy,HP Kini Tersedia Dengan Diskon 50% Untuk Dipasarkan
33415,VIDEO: Character Actor James Rebhorn Dead At 65,Entertainment,VIDEO: Aktor Karakter James Rebhorn Meninggal Pada Usia 65
31646,Germany's RWE first EU company to deliver gas to Ukraine 15.04.2014,Economy,"RWE Jerman, perusahaan UE pertama yang mengirimkan gas ke Ukraina 15.04.2014"
64665,Tunneling to resume in 2015 | Department of Transportation,Economy,Tunneling akan dilanjutkan pada tahun 2015 | Departemen Perhubungan
54305,Samsung Galaxy S5 Now Available to Buy in 125 Countries,Technology,Samsung Galaxy S5 Kini Tersedia untuk Dibeli di 125 Negara
59363,Stephen Colbert takes his #CancelColbert victory lap,Entertainment,Stephen Colbert mengambil putaran kemenangan #CancelColbert
733,Robert Pattinson's performance in The Rover will change your mind about  ...,Entertainment,Penampilan Robert Pattinson di The Rover akan mengubah pikiran Anda tentang ...
60058,"Fleetwood Mac, with Christine McVie, announce Edmonton date",Entertainment,"Fleetwood Mac, bersama Christine McVie, mengumumkan tanggal Edmonton"
27622,Exclusive clip: Michael Peña and Wes Bentley go legal in 'Cesar Chavez',Entertainment,Klip eksklusif: Michael Peña dan Wes Bentley menjadi legal di 'Cesar Chavez'
52800,Facebook report reveals extent of global online censorship,Technology,Laporan Facebook mengungkapkan sejauh mana sensor online global
49583,"eBay's John Donahoe talks Icahn, conflicts, and $100 stock price (someday)",Economy,"John Donahoe dari eBay berbicara tentang Icahn, konflik, dan harga saham $100 (suatu hari nanti)"
46716,Click It or Ticket: 41% of motorists killed in last 5 years were not buckled,Technology,Klik atau Tiket: 41% pengendara yang tewas dalam 5 tahun terakhir tidak terkena sabuk pengaman
60841,MOVIE REVIEW: 'E.T.' imitation 'Earth to Echo' is passable form of flattery,Entertainment,ULASAN FILM: 'ET' imitasi 'Earth to Echo' adalah bentuk sanjungan yang lumayan
22870,The things they say:,Entertainment,Hal-hal yang mereka katakan:
32013,Thai satellite identifies 300 objects in search for Flight 370,Economy,Satelit Thailand mengidentifikasi 300 objek untuk mencari Penerbangan 370
48139,VIDEO: NeNe Leakes And Derek Hough Switch-Up On Dancing With The Stars,Entertainment,VIDEO: NeNe Leakes Dan Derek Hough Beralih Saat Menari Dengan Para Bintang
