No,News Title,Category,News Title Indonesia
42179,"Barclays, StanChart and the LSE are Europe's Stocks in Focus",Economy,"Barclays, StanChart dan LSE adalah Saham-saham Eropa yang Menjadi Fokus"
8314,South Central Ohio gas prices up,Technology,Harga gas di South Central Ohio naik
38300,Amateur Night,Entertainment,Malam Amatir
24392,Pricey Microsoft Surface Pro 3 Works as Tablet and Laptop,Technology,Microsoft Surface Pro 3 yang Mahal Berfungsi sebagai Tablet dan Laptop
45308,Barack Obama and Bill Clinton among those paying tribute to writer Gabriel  ...,Entertainment,Barack Obama dan Bill Clinton termasuk di antara mereka yang memberikan penghormatan kepada penulis Gabriel ...
65225,"García Márquez, master of magical realism, dies at 87",Entertainment,"García Márquez, ahli realisme magis, meninggal pada usia 87 tahun"
37168,NY Times: Alibaba Files to Go Public in the US,Economy,NY Times: Alibaba Berkas untuk Go Public di AS
37425,"Microsoft's crusade against malware advances to Kuwait, Algeria",Technology,"Perang salib Microsoft melawan malware meluas ke Kuwait, Aljazair"
41112,Samsung Galaxy Note 8.0 vs iPad Air: Stylus Is Deciding Factor,Technology,Samsung Galaxy Note 8.0 vs iPad Air: Stylus Adalah Faktor Penentu
7155,"Amazon Streaming Service Prime Music Launches: Full of Playlists, Lacks  ...",Entertainment,"Layanan Streaming Amazon Prime Music Diluncurkan: Penuh Daftar Putar, Kurang ..."
61842,"Morning Buzzers - Real Goods Solar, Inc.(NASDAQ:RGSE), J.C. Penney  ...",Economy,"Morning Buzzers - Real Goods Solar, Inc.(NASDAQ:RGSE), J.C. Penney ..."
55904,US charges FedEx with knowingly helping illegal pharmacies by delivering  ...,Economy,AS mendakwa FedEx dengan sengaja membantu apotek ilegal dengan mengirimkan ...
24358,LSE plans rights issue to fund Frank Russell bid,Economy,LSE berencana melakukan right issue untuk mendanai penawaran Frank Russell
32483,"Not the Best Of the Muppets, But Still Pretty Good",Entertainment,"Bukan Muppet Terbaik, Tapi Masih Cukup Bagus"
60137,OKCupid protests Mozilla CEO's anti-same-sex marriage stance by denying  ...,Technology,OKCupid memprotes sikap anti-pernikahan sesama jenis dari CEO Mozilla dengan menyangkal ...
11672,"The Zacks Analyst Blog Highlights: Yahoo, Google, Twitter, Facebook and Rovi",Economy,"Sorotan Blog Analis Zacks: Yahoo, Google, Twitter, Facebook, dan Rovi"
10286,"Miley Cyrus's homeless 'hero' accepts her Video of the Year award, celebrate  ...",Entertainment,"'Pahlawan' tunawisma Miley Cyrus menerima penghargaan Video Terbaik Tahun Ini, rayakan ..."
21785,Getting Creative in a Low-Volatility Market,Economy,Menjadi Kreatif di Pasar dengan Volatilitas Rendah
15695,Kate Winslet honoured on Hollywood Walk of Fame,Entertainment,Kate Winslet mendapat penghargaan di Hollywood Walk of Fame
36214,Candy Crush Maker King Digital Sets IPO Price,Economy,Candy Crush Maker King Digital Tetapkan Harga IPO
57393,Ryan Gosling's Bizarre Directorial Debut,Entertainment,Debut Sutradara Ryan Gosling yang Aneh
6159,How Thailand's Military Coup Could Harm The Country For Years To Come,Entertainment,Bagaimana Kudeta Militer Thailand Dapat Merugikan Negara Selama Bertahun-Tahun Mendatang
436,General Mills (GIS) Facebook Backlash: Could Arbitration Fairness Act Nullify  ...,Technology,General Mills (GIS) Reaksi Facebook: Bisakah Undang-Undang Keadilan Arbitrase Membatalkan ...
22880,James Beard award nominations announced,Entertainment,Nominasi penghargaan James Beard diumumkan
502,Your smart contact lenses can measure diabetes,Technology,Lensa kontak pintar Anda dapat mengukur diabetes
24859,IPhone 6 rumors could be hurting Apple phone sales,Technology,Rumor iPhone 6 bisa merugikan penjualan ponsel Apple
44031,"Big Win for Bees, But the Battle's Far From Over",Technology,"Kemenangan Besar Bagi Lebah, Namun Pertarungan Masih Jauh Dari Selesai"
6010,Earth to Echo Movie Review,Entertainment,Ulasan Film Earth to Echo
12563,Cloud data storage startup Box files for IPO,Economy,File kotak startup penyimpanan data cloud untuk IPO
12635,BP crews contain Lake Michigan oil spill,Economy,Kru BP menahan tumpahan minyak di Danau Michigan
16100,"Galaxy S5 to be available in India from April 11, price starting at Rs. 51000",Technology,"Galaxy S5 akan tersedia di India mulai 11 April, harga mulai dari Rs. 51000"
38009,Scientists Report Evidence for Gravitational Waves in Early Universe,Technology,Ilmuwan Melaporkan Bukti Gelombang Gravitasi di Alam Semesta Awal
55231,Kim Kardashian & Kanye West: When Will Their Wedding Be? See Itinerary,Entertainment,Kim Kardashian & Kanye West: Kapan Pernikahan Mereka Akan Dilangsungkan? Lihat Rencana Perjalanan
41116,Snow White and the Huntsman Sequel May Minimize Snow White,Entertainment,Sekuel Putri Salju dan Pemburu Mungkin Meminimalkan Putri Salju
27656,Google Has Posted A Fully Functional Rubik's Cube As Today's Google Doodle,Technology,Google Telah Memposting Kubus Rubik yang Berfungsi Penuh Sebagai Google Doodle Saat Ini
13097,Sarah Michelle Gellar Slams Kim Kardashian And The  ...,Entertainment,Sarah Michelle Gellar Kecam Kim Kardashian dan ...
64474,"Liam Hemsworth, Miley Cyrus Breakup News 2014: 'Mockingjay' Actor and  ...",Entertainment,"Liam Hemsworth, Miley Cyrus Breakup News 2014: Aktor 'Mockingjay' dan ..."
49249,Film Clip: 'A Million Ways to Die in the West',Entertainment,Klip Film: 'Sejuta Cara untuk Mati di Barat'
57798,250 New Emojis Coming this July,Technology,250 Emoji Baru Hadir Juli ini
26410,UPDATE 1-First Horizon to pay $110 mln to settle US agency's mortgage claims,Economy,PEMBARUAN 1-First Horizon membayar $110 juta untuk menyelesaikan klaim hipotek lembaga AS
7066,AAA says Iraq Conflict triggers rising Gas Prices,Economy,AAA mengatakan Konflik Irak memicu kenaikan Harga Gas
2116,T-Mobile Calls For End Of Overage Fees,Technology,Panggilan T-Mobile Untuk Biaya Akhir Kelebihan Penggunaan
20454,"Stanford Follows Student-Led Petition, Says It Will No Longer Invest in Coal",Economy,"Stanford Mengikuti Petisi yang Dipimpin Mahasiswa, Mengatakan Tidak Akan Lagi Berinvestasi di Batubara"
52001,Animal welfare activists protest outside Liam Neeson's home,Entertainment,Aktivis kesejahteraan hewan melakukan protes di luar rumah Liam Neeson
34916,SMBC Aviation Capital orders 115 A320 Family aircraft,Economy,SMBC Aviation Capital memesan 115 pesawat Keluarga A320
3340,Jurisdiction in dispute for chemical leak lawsuits,Economy,Yurisdiksi yang dipersengketakan untuk tuntutan hukum kebocoran bahan kimia
61709,Google hires fashion veteran Ivy Ross to lead Glass team,Technology,Google mempekerjakan veteran mode Ivy Ross untuk memimpin tim Glass
23809,"Debt Purchases Within ECB's Mandate, Draghi Says",Economy,"Pembelian Utang Sesuai Mandat ECB, Kata Draghi"
34786,"Malaysia says no sighting of MH370 in Maldives, people on board innocent till  ...",Economy,"Malaysia mengatakan tidak ada penampakan MH370 di Maladewa, orang-orang di dalamnya tidak bersalah sampai ..."
24016,"Quartz Daily Brief—Asia edition—Apple's earnings, Antarctic icebergs, Big  ...",Technology,"Quartz Daily Brief—Edisi Asia—Pendapatan Apple, gunung es Antartika, ..."
65000,Angelina Jolie: I Never Thought I'd Have Children,Entertainment,Angelina Jolie: Saya Tidak Pernah Terpikir Akan Punya Anak
47183,Michigan boy stumbles upon 10000-year-old mastodon tooth,Technology,Bocah Michigan menemukan gigi mastodon berusia 10.000 tahun
21216,Tesla Motors Inc (TSLA) CEO Elon Musk Explains SpaceX Dragon Spacecraft  ...,Technology,CEO Tesla Motors Inc (TSLA) Elon Musk Menjelaskan Pesawat Luar Angkasa SpaceX Dragon ...
61762,General Motors recall list: GM recalls 7.6 million more vehicles for ignition switch  ...,Technology,"Daftar penarikan General Motors: GM menarik kembali 7,6 juta kendaraan lagi karena saklar pengapian ..."
31768,The Daily Show's Jason Jones Mercilessly Mocks Google Glass Users: VIDEO,Technology,Jason Jones dari The Daily Show Tanpa Ampun Mengolok-olok Pengguna Google Glass: VIDEO
45398,AT&T Offers No-Contract Samsung Galaxy S4 for $179,Technology,AT&T Menawarkan Samsung Galaxy S4 Tanpa Kontrak seharga $179
44402,#Overkill? #AmazonCart Lets You Shop from Twitter,Economy,#Pembunuhan berlebihan? #AmazonCart Memungkinkan Anda Berbelanja dari Twitter
59395,Emma Watson & Douglas Booth Take 'Noah' Home to London!,Entertainment,Emma Watson & Douglas Booth Bawa Pulang 'Noah' ke London!
13559,Kevin's Korner: Happy Easter!,Entertainment,Kevin's Korner: Selamat Paskah!
3772,"Nintendo president: ""I feel deeply responsible"" for poor performance",Technology,"Presiden Nintendo: ""Saya merasa sangat bertanggung jawab"" atas kinerja yang buruk"
51685,Search for MH370 could take 'decades': Malaysia Airlines,Economy,Pencarian MH370 bisa memakan waktu 'puluhan tahun': Malaysia Airlines
21127,"Interview: Filmmaker Scott Derrickson on Horror, Faith, Chesterton and His New  ...",Entertainment,"Wawancara: Pembuat Film Scott Derrickson tentang Horror, Faith, Chesterton, dan Film Barunya ..."
3077,"Samsung unveils Galaxy S5 Mini, Starts shipping next month",Technology,"Samsung memperkenalkan Galaxy S5 Mini, Mulai dikirim bulan depan"
24150,Nokia Lumia 2520 sales suspended due to issue with faulty charger,Technology,Penjualan Nokia Lumia 2520 ditangguhkan karena masalah pengisi daya yang rusak
25,Apple to launch 8GB iPhone 5c tomorrow,Technology,Apple akan meluncurkan iPhone 5c 8GB besok
28458,Disney to pay at least $500 million for YouTube video maker,Economy,Disney membayar setidaknya $500 juta untuk pembuat video YouTube
26101,"US STOCKS-Futures tick up ahead of jobs, growth data",Economy,SAHAM AS-Futures naik jelang data pekerjaan dan pertumbuhan
61285,"Actress Elaine Stritch, 'Her Own Greatest Character,' Dies At 89",Entertainment,"Aktris Elaine Stritch, 'Karakter Terhebatnya Sendiri,' Meninggal Pada Usia 89"
48471,7 Things You Need To Know About George Clooney's Fiancée,Entertainment,7 Hal yang Perlu Anda Ketahui Tentang Tunangan George Clooney
14870,How To Unlock Watch Dogs Multiplayer,Technology,Cara Membuka Kunci Multiplayer Watch Dogs
28750,Crude Nears 8-Month Highs Amid Escalating Tension In Iraq,Economy,Harga Minyak Mendekati Level Tertingginya dalam 8 Bulan Di Tengah Meningkatnya Ketegangan di Irak
21111,Hosts keep rotating for ABC's 'The View',Entertainment,Pembawa acara terus bergilir untuk 'The View' ABC
37723,Feast Your Eyes on the Watch Dogs Launch Trailer,Technology,Manjakan Mata Anda dengan Trailer Peluncuran Watch Dogs
38665,Watch the Livestream of Today's Intel Chrome OS Event at 1pm ET/10am PT,Technology,Tonton Siaran Langsung Acara Intel Chrome OS Hari Ini pada pukul 13.00 ET/10.00 PT
28806,Gotham TV show gets series from Fox,Entertainment,Acara TV Gotham mendapat serial dari Fox
6684,"Numericable is better fit for SFR, French fibre plan - Drahi",Economy,"Numerik lebih cocok untuk SFR, rencana serat Perancis - Drahi"
23152,Britain's Daily Mail sorry after Clooney slams story,Entertainment,Daily Mail Inggris meminta maaf setelah Clooney mengecam cerita tersebut
10689,Apple to spend big bucks on Beats in $3.2 billion deal,Technology,"Apple akan menghabiskan banyak uang untuk Beats dalam kesepakatan $3,2 miliar"
40141,US consumer confidence rebounds in March,Economy,Kepercayaan konsumen AS pulih pada bulan Maret
51931,US Treasury to sell shares in Ally,Economy,Departemen Keuangan AS akan menjual saham Ally
6985,'Game of Thrones': 'Burn it to the ground and all the dead with it.',Entertainment,'Game of Thrones': 'Bakar hingga rata dengan tanah dan semua orang mati bersamanya.'
7240,NASA announces new Mars rover specs,Technology,NASA mengumumkan spesifikasi penjelajah Mars baru
5066,It Turns Out Asteroids Can Have Rings. But Why?,Technology,Ternyata Asteroid Bisa Memiliki Cincin. Tapi kenapa?
35699,Iraq Crisis: Latest Sign of US Vulnerability to Oil Price Spikes,Economy,Krisis Irak: Tanda Terbaru Kerentanan AS terhadap Lonjakan Harga Minyak
54815,"Robin Thicke: I Haven't Seen Paula Patton ""For Four Months,"" I Lost the ""Love of  ...",Entertainment,"Robin Thicke: Saya Belum Melihat Paula Patton ""Selama Empat Bulan"", Saya Kehilangan ""Cinta ..."
53781,Alibaba Could Be One of the Biggest IPOs in History,Economy,Alibaba Bisa Menjadi Salah Satu IPO Terbesar dalam Sejarah
17384,FBI investigating high-frequency trading,Economy,FBI menyelidiki perdagangan frekuensi tinggi
6939,Bayer to Buy Merck Consumer Business for $14.2 Billion,Economy,"Bayer Akan Membeli Merck Consumer Business seharga $14,2 Miliar"
30946,Feds Say New Cars Must Have Backup Cameras By Model-Year 2019,Technology,FBI Mengatakan Mobil Baru Harus Memiliki Kamera Cadangan Berdasarkan Model Tahun 2019
63953,US stock head lower for a third day straight,Economy,Saham AS melemah untuk hari ketiga berturut-turut
43947,PwC: How to Protect Customers From Today's Cyber Threats,Technology,PwC: Cara Melindungi Pelanggan dari Ancaman Dunia Maya Saat Ini
5324,Dating website asks users to avoid Firefox,Technology,Situs kencan meminta pengguna untuk menghindari Firefox
1705,Google's self-driving car gets better at navigating city streets,Technology,Mobil self-driving Google menjadi lebih baik dalam menavigasi jalanan kota
61678,"Wall St falls, Nasdaq under 50-day moving average",Economy,"Wall St jatuh, Nasdaq di bawah rata-rata pergerakan 50 hari"
11017,"Intel wants to sell its chips for 'eyes, ears, wrists and torso'",Technology,"Intel ingin menjual chipnya untuk 'mata, telinga, pergelangan tangan, dan batang tubuh'"
10956,YouTube to Acquire Twitch,Technology,YouTube akan Mengakuisisi Twitch
30227,China's tax revenues up 6.2% year-on-year to over one trillion yuan,Economy,"Pendapatan pajak Tiongkok naik 6,2% tahun-ke-tahun menjadi lebih dari satu triliun yuan"
29537,DECC set to review support for large-scale solar,Economy,DECC akan meninjau dukungan untuk tenaga surya skala besar
38908,"Microsoft unveils the Nokia X2, its new Android smartphone",Technology,"Microsoft meluncurkan Nokia X2, smartphone Android barunya"
14914,Boulder scientist: 'The polar bear is us',Technology,Ilmuwan Boulder: 'Beruang kutub adalah kita'
51570,Is George Clooney destined for a happy ending?,Entertainment,Apakah George Clooney ditakdirkan untuk akhir yang bahagia?
37590,Hackers and trolls down Sony,Technology,Peretas dan troll Sony
41995,"Barclays to Credit Suisse Battling Banker Exits, US Woes",Economy,"Barclays ke Credit Suisse Melawan Keluarnya Bankir, Kesengsaraan AS"
11970,Bieber surprises with performance during SXSW,Entertainment,Bieber memberikan kejutan dengan penampilannya selama SXSW
60620,MMG-led Chinese Group To Buy Las Bambas Project From Glencore For $5.9 Bln,Economy,"Grup Tiongkok yang Dipimpin MMG Akan Membeli Proyek Las Bambas Dari Glencore Senilai $5,9 Miliar"
2592,"Liza Minnelli: 'Mickey was somebody that everybody loved, but to me he was  ...",Entertainment,"Liza Minnelli: 'Mickey adalah seseorang yang dicintai semua orang, tapi bagiku dia ..."
10745,Hundreds of Hoosiers flock to sign up on last day for Affordable Care Act,Economy,Ratusan Hoosier berbondong-bondong mendaftar pada hari terakhir untuk Undang-Undang Perawatan Terjangkau
53343,"IRS: Bitcoin is not currency, will be taxed as property",Economy,"IRS: Bitcoin bukan mata uang, akan dikenakan pajak sebagai properti"
27301,Changing password after “heartbleed” bug? Here's what you need to know,Technology,"Mengubah kata sandi setelah bug ""heartbleed""? Inilah yang perlu Anda ketahui"
25050,Zebra to spend $3.45 billion on Motorola business,Economy,"Zebra menghabiskan $3,45 miliar untuk bisnis Motorola"
2069,Latinos Wary Of All-Out Push To Sign Up For ACA,Economy,Orang Latin Waspada Terhadap Dorongan Besar-besaran Untuk Mendaftar ke ACA
57172,Have a safe Fourth of July,Entertainment,Semoga Empat Juli aman
34680,Google's got jokes: their best April Fool's day posts,Technology,Google punya lelucon: postingan hari April Mop terbaik mereka
5175,Maroon 5 To Release 'V' On September 2,Entertainment,Maroon 5 Akan Merilis 'V' Pada 2 September
65180,Federal Reserve may keep US rates low for longer,Economy,Federal Reserve mungkin akan mempertahankan suku bunga AS rendah lebih lama
52514,Android TV Could Actually Succeed as a Game Console,Technology,Android TV Sebenarnya Bisa Sukses sebagai Konsol Game
39738,Woody Allen Taps Joaquin Phoenix To Star In His Next Picture,Entertainment,Woody Allen Mengangkat Joaquin Phoenix Untuk Membintangi Gambar Berikutnya
