No,News Title,Category,News Title Indonesia
13389,"New iMac: Apple introduces new, entry-level desktop",Technology,iMac baru: Apple memperkenalkan desktop entry-level baru
15706,US Trade With Russia Grows in March Despite Ukraine Crisis,Economy,Perdagangan AS dengan Rusia Tumbuh di Bulan Maret Meski Ukraina Krisis
24957,Here's the World-Class Designer Google Just Hired to Save Glass,Technology,Inilah Desainer Kelas Dunia yang Baru Dipekerjakan Google untuk Menghemat Kaca
11240,HTC 'Volantis' Tablet Could Be Upcoming Nexus 8.9 Tablet: All You Need To  ...,Technology,Tablet HTC 'Volantis' Bisa Jadi Tablet Nexus 8.9 Mendatang: Yang Anda Butuhkan ...
61654,Movie Review: Godzilla (2014),Entertainment,Ulasan Film: Godzilla (2014)
18424,Paul McCartney hospitalised in Japan,Entertainment,Paul McCartney dirawat di rumah sakit di Jepang
32844,SEC: Bitcoin Believers Are Ripe for Scammers,Economy,SEC: Orang yang Percaya pada Bitcoin Sudah Siap untuk Penipu
34328,Yellen: We're Pretty Familiar With This Milton Friedman Fellow,Economy,Yellen: Kami Cukup Akrab Dengan Rekan Milton Friedman Ini
5618,The NFL Wants $16.6 Million From M.I.A. Now,Entertainment,"NFL Menginginkan $16,6 Juta Dari M.I.A. Sekarang"
51412,"Obama, Senate Democrats spotlight gender pay gap with executive actions  ...",Economy,"Obama, Senat Demokrat menyoroti kesenjangan upah gender dengan tindakan eksekutif ..."
46380,Homeless boo Chinese mogul after trying to crash charity lunch,Economy,Tunawisma mencemooh maestro Cina setelah mencoba mengganggu makan siang amal
29179,Tokyo stocks close down 0.36pc,Economy,"Saham Tokyo ditutup turun 0,36 persen"
45996,"Hot Stocks – Flextronics International Ltd. (NASDAQ:FLEX), GrouponInc  ...",Economy,"Saham Terpopuler – Flextronics International Ltd. (NASDAQ:FLEX), GrouponInc ..."
9677,"iPhone 6, iWatch and iPad – The Latest Apple Rumors",Technology,"iPhone 6, iWatch dan iPad – Rumor Apple Terbaru"
15734,"Netflix, Inc. (NFLX) is bringing back 'The Magic School Bus'",Entertainment,"Netflix, Inc. (NFLX) menghadirkan kembali 'The Magic School Bus'"
51612,Euro struggles in Asia,Economy,Euro kesulitan di Asia
40624,Tesla Shares Fall After Wider 2Q Loss,Technology,Saham Tesla Jatuh Setelah Kerugian 2Q yang Lebih Luas
30651,China Economic Growth Slows To 7.4 Percent,Economy,"Pertumbuhan Ekonomi Tiongkok Melambat Menjadi 7,4 Persen"
32081,"Competition Commission slaps Rs 1 crore fine on Google for ""non cooperation  ...",Technology,"Komisi Persaingan Menjatuhkan Denda Rs 1 Crore ke Google karena ""Tidak Bekerja Sama ..."
19981,Microsoft Ends Support for Windows XP Today,Technology,Microsoft Mengakhiri Dukungan untuk Windows XP Hari Ini
13447,Radio Broadcaster Casey Kasem Dies At 82,Entertainment,Penyiar Radio Casey Kasem Meninggal Pada Usia 82
21477,On The Books: Author of Faked Holocaust Memoir Ordered to Pay $22.5 million,Entertainment,"Dalam Buku: Penulis Memoar Holocaust Palsu Diperintahkan untuk Membayar $22,5 juta"
3159,Report says Egan works with filmmaker on Hollywood sleazy underbelly,Entertainment,Laporan mengatakan Egan bekerja dengan pembuat film di Hollywood yang kotor
54512,Robotic capsule to be launched to International Space Station,Technology,Kapsul robot akan diluncurkan ke Stasiun Luar Angkasa Internasional
13854,Why GM's Ignition Defects Couldn't Have Happened To Anyone Else,Technology,Mengapa Cacat Pengapian GM Tidak Mungkin Terjadi Pada Orang Lain
61972,"How to Unlock Hacked iPhones, iPads, Macs and Remove The Oleg Pliss  ...",Technology,"Cara Membuka Kunci iPhone, iPad, Mac yang Diretas dan Menghapus Oleg Pliss ..."
56776,"Dutch girl, 14, questioned for tweet-threat on American Airlines",Entertainment,"Gadis Belanda, 14 tahun, ditanyai atas ancaman tweet terhadap American Airlines"
61299,Microsoft announces 18000 job cuts in reorganisation,Technology,Microsoft mengumumkan 18.000 PHK dalam reorganisasi
57529,Look for Quarterback AJ McCarron's Draft Stock to Rise,Entertainment,Carilah Draft Stock Quarterback AJ McCarron yang Naik
57290,Sony PlayStation Network suffers DDoS attack,Technology,Sony PlayStation Network mengalami serangan DDoS
48592,April 23 Premarket Briefing: 10 Things You Should Know,Economy,Pengarahan Prapasar 23 April: 10 Hal yang Harus Anda Ketahui
13536,Royal mint unveils new pound coin,Economy,Royal mint meluncurkan koin pound baru
36398,NASA launches rocket to space station,Technology,NASA meluncurkan roket ke stasiun luar angkasa
26572,"No deadline to apply for Medicaid, county stresses",Economy,"Tidak ada batas waktu untuk mengajukan Medicaid, tegas county"
42786,Godzilla Stomps the Competition at Box Office,Entertainment,Godzilla Menghentikan Persaingan di Box Office
32600,Draft of 'Like a Rolling Stone' sells for $2 million,Entertainment,Draf 'Like a Rolling Stone' terjual seharga $2 juta
36108,"Fannie Mae, Freddie Mac: Fairholme Vs United States",Economy,"Fannie Mae, Freddie Mac: Fairholme Vs Amerika Serikat"
14414,'Noah' hits rough religious waters on-screen,Entertainment,'Noah' menyentuh isu keagamaan yang kasar di layar
11943,National 'turns its back on councils over climate change',Technology,Nasional 'mengabaikan dewan terkait perubahan iklim'
23846,Eva Mendes is reportedly pregnant with Ryan Gosling's baby,Entertainment,Eva Mendes dikabarkan sedang mengandung bayi Ryan Gosling
40921,Nate Berkus weds,Entertainment,Pernikahan Nate Berkus
21322,Wu-Tang Clan announce secret album with a multi-million dollar price tag,Entertainment,Wu-Tang Clan mengumumkan album rahasia dengan banderol harga jutaan dolar
41788,Trace Adkins -- Divorce a Long Time Coming,Entertainment,Trace Adkins -- Perceraian Sudah Lama Terjadi
17796,Miley Cyrus Takes A Trip On LSD For Flaming Lips' Superfreak! Watch The  ...,Entertainment,Miley Cyrus Melakukan Perjalanan Dengan LSD Untuk Superfreak Flaming Lips! Tonton ...
6595,Publisher: Pay had no part in editor's ouster,Economy,Penerbit: Pay tidak terlibat dalam pemecatan editor
54233,Most Popular Stories,Economy,Cerita Paling Populer
40978,Nigeria enjoys high rates of growth,Economy,Nigeria menikmati tingkat pertumbuhan yang tinggi
33264,easyJet share price: First-half pre-tax loss narrows to £53 million,Economy,harga saham easyJet: Kerugian sebelum pajak semester pertama menyempit menjadi £53 juta
48229,"Harley-Davidson unveils an electric motorcycle, and worlds collide",Technology,"Harley-Davidson meluncurkan sepeda motor listrik, dan dunia bertabrakan"
58743,New IPCC report shows world unprepared for dangers of climate change,Technology,Laporan IPCC baru menunjukkan dunia tidak siap menghadapi bahaya perubahan iklim
39696,"Chrysler's US July sales soar 20%, Ford 9.6%, GM 9.4%",Economy,"Penjualan Chrysler di AS bulan Juli melonjak 20%, Ford 9,6%, GM 9,4%"
34821,Britney Spears unedited vocals leak online. William Orbit defends the singer!,Entertainment,Vokal Britney Spears yang belum diedit bocor secara online. William Orbit membela penyanyi itu!
54659,International Court of Justice orders end to Japan's annual whale hunt,Technology,Perintah Mahkamah Internasional mengakhiri perburuan paus tahunan di Jepang
32428,Nigeria becomes Africa's top economy,Economy,Nigeria menjadi negara dengan perekonomian terbesar di Afrika
10469,"U.S Secretary of State, John. F. Kerry visits IIT Delhi",Economy,"Menteri Luar Negeri AS, John. F. Kerry mengunjungi IIT Delhi"
35818,Nvidia Shield Tablet and Controller Review,Technology,Ulasan Tablet dan Pengontrol Nvidia Shield
19890,3D 'SpongeBob Squarepants' in trailer,Entertainment,Trailer 'SpongeBob Squarepants' 3D
63807,Extinct bird species had wingspan of WWI fighter plane,Technology,Spesies burung yang punah memiliki lebar sayap pesawat tempur Perang Dunia I
9903,Ex BP-employee settles US insider-trading charges related to 2010 Gulf oil spill  ...,Economy,Mantan karyawan BP menyelesaikan tuduhan insider-trading AS terkait tumpahan minyak di Teluk tahun 2010 ...
31689,HBO's John Oliver Breaks FCC Website With Net Neutrality Plea,Technology,John Oliver dari HBO Membobol Situs FCC Dengan Permohonan Netralitas Bersih
14537,'Scandal' Star Columbus Short Was Reportedly Involved In Bar Fight,Entertainment,Bintang 'Skandal' Columbus Short Dikabarkan Terlibat Dalam Perkelahian di Bar
23580,Mickey Rooney: A consummate showman for nine decades,Entertainment,Mickey Rooney: Pemain sandiwara sempurna selama sembilan dekade
15318,La Quinta declines in first trading day back on the NYSE,Economy,La Quinta turun pada hari perdagangan pertama di NYSE
41923,New Species of Dancing Frogs,Technology,Spesies Baru Katak Menari
50959,Make something special for mother,Entertainment,Buatkan sesuatu yang spesial untuk ibu
51379,"Apple in talks to buy Beats Audio for $3.2B, deal could be announced next week",Economy,"Apple sedang dalam pembicaraan untuk membeli Beats Audio seharga $3,2 miliar, kesepakatan dapat diumumkan minggu depan"
54877,Malaysia Airlines Flight 370: 'We're Still Trying To Define Where The Haystack Is',Economy,Malaysia Airlines Penerbangan 370: 'Kami Masih Mencoba Menentukan Di Mana Tumpukan Jerami Berada'
64423,UPDATE 3-Ray-Ban maker Luxottica to bring Google Glass to wider market,Technology,PERBARUI Pembuat 3-Ray-Ban Luxottica untuk menghadirkan Google Glass ke pasar yang lebih luas
30975,Justin Bieber Mocks Orlando Bloom Following 'Fight' In Ibiza,Entertainment,Justin Bieber Mengolok Orlando Bloom Setelah 'Bertarung' Di Ibiza
4553,Pauley Pavilion is drying out from UCLA flood,Economy,Pauley Pavilion mengering akibat banjir UCLA
62208,Driverless cars project launched in Nuneaton,Technology,Proyek mobil tanpa pengemudi diluncurkan di Nuneaton
23591,Hackers arrested over Blackshades RAT malware,Technology,Peretas ditangkap karena malware Blackshades RAT
21646,NC January Unemployment Rate Falls To 6.7%,Economy,"Tingkat Pengangguran NC Januari Turun Menjadi 6,7%"
8000,Chris Evans To Retire From Acting After Avengers To Focus On Directing,Entertainment,Chris Evans Akan Pensiun Dari Dunia Akting Setelah Avengers Untuk Fokus Menyutradarai
2466,"Intuit to Mobilize Quicken, Mint with Check Acquisition",Economy,"Intuit untuk Memobilisasi Quicken, Mint dengan Akuisisi Cek"
23557,Jay Leno to Be Honored With Mark Twain Prize for American Humor,Entertainment,Jay Leno Akan Dihormati Dengan Hadiah Mark Twain untuk Humor Amerika
57012,Google Glass eyewear on sale in UK,Technology,Kacamata Google Glass dijual di Inggris
12878,One Direction in N-word outrage,Entertainment,One Direction dalam kemarahan N-kata
7400,Amazon Hikes Prime Fee to $99 - Analyst Blog,Economy,Amazon Menaikkan Biaya Utama menjadi $99 - Blog Analis
47647,Is General Motors too big to jail?,Technology,Apakah General Motors terlalu besar untuk dipenjara?
30133,Miley Cyrus is seriously sick: Star STILL hospitalized,Entertainment,Miley Cyrus sakit parah: Star MASIH dirawat di rumah sakit
27635,France's Hollande wants to change EU focus after far-right win,Economy,Hollande dari Prancis ingin mengubah fokus UE setelah kemenangan sayap kanan
41049,Noah : A Visually Impressive Film That Is Sure To Generate Controversy And More.,Entertainment,Noah : Film yang Mengesankan Secara Visual Yang Pasti Menimbulkan Kontroversi dan Banyak Lagi.
41246,Amazon enters smartphone market with shopping-friendly device,Economy,Amazon memasuki pasar ponsel pintar dengan perangkat yang ramah belanja
57062,Peaches Geldof dead: Bob Geldof mourns 'funniest and wittiest' daughter in  ...,Entertainment,Peaches Geldof meninggal: Bob Geldof berduka atas putri 'paling lucu dan jenaka' di ...
22510,Kim Kardashian's Vogue make-up artist: It was lovely to see Kim interact with  ...,Entertainment,Penata rias Vogue Kim Kardashian: Sangat menyenangkan melihat Kim berinteraksi dengan ...
44134,Lost Cash album comes out of vault,Entertainment,Album Lost Cash keluar dari brankas
40371,"ODNR sets tougher standards, links Poland quakes to fracking",Economy,ODNR menetapkan standar yang lebih ketat dan mengaitkan gempa di Polandia dengan fracking
45260,Musk: Tesla's next 6 months will be busy,Technology,Musk: 6 bulan ke depan Tesla akan sibuk
46264,Heir Apparent Revealed: Thomas W. Farley Named as NYSE Group Successor,Economy,Ahli Waris Terungkap: Thomas W. Farley Ditunjuk sebagai Penerus Grup NYSE
53213,Google homes in on US solar,Economy,Google memanfaatkan tenaga surya AS
7214,Another GM recall covers 1.51 million cars to fix power-steering issue,Technology,"Penarikan kembali GM lainnya mencakup 1,51 juta mobil untuk memperbaiki masalah power-steering"
60719,NFL Demands $16.6 Million From MIA for 2012 Super Bowl Fiasco,Entertainment,"NFL Menuntut $16,6 Juta Dari MIA untuk Kegagalan Super Bowl 2012"
5012,"Austria's Erste bank expects major losses, sends stocks tumbling",Economy,"Bank Erste di Austria memperkirakan kerugian besar, menyebabkan saham-saham anjlok"
62152,"BP oil spill in Lake Michigan contained, but Senators promise accountability",Economy,"Tumpahan minyak BP di Danau Michigan dapat diatasi, namun Senator menjanjikan akuntabilitas"
61919,Photographer Annie Leibovitz Dropped Out Of Kim And Kanye's Wedding? Of  ...,Entertainment,Fotografer Annie Leibovitz Keluar dari Pernikahan Kim dan Kanye? Dari  ...
1177,Berkshire's $34B BNSF Railroad Investment Nearly Doubles In 4 Years,Economy,Investasi Kereta Api BNSF Berkshire senilai $34 Miliar Hampir Dua Kali Lipat Dalam 4 Tahun
22449,Arnold Schwarzenegger - Arnold Schwarzenegger Trained With Swat Team For  ...,Entertainment,Arnold Schwarzenegger - Arnold Schwarzenegger Berlatih Dengan Tim Swat Untuk ...
24238,Coachella 2014: A$AP Ferg marks Good Friday like a 'Trap Lord',Entertainment,Coachella 2014: A$AP Ferg menandai Jumat Agung seperti 'Raja Perangkap'
44128,Aereo Supreme Court Ruling Gives Surprising Benefit to Streaming TV Giant  ...,Technology,Putusan Mahkamah Agung Aereo Memberikan Manfaat Mengejutkan bagi Raksasa Streaming TV ...
46284,"Walter Dean Myers, children's author and advocate for reading, dies at 76",Entertainment,"Walter Dean Myers, penulis buku anak-anak dan penganjur membaca, meninggal pada usia 76 tahun"
2114,George Clooney ready to move to UK with fiancee and start a family,Entertainment,George Clooney siap pindah ke Inggris bersama tunangannya dan memulai sebuah keluarga
62821,This Crazy Purple Cube Is 1 Giant Step for Space Agriculture,Technology,Kubus Ungu Gila Ini Adalah 1 Langkah Raksasa untuk Pertanian Luar Angkasa
34719,Total lunar eclipse late Monday night,Technology,Gerhana bulan total pada Senin malam malam
28849,Futures File — Soy Market Swamped,Economy,File Berjangka — Pasar Kedelai Kebanjiran
6997,Ryan Gosling's Lost River: Matt Smith in first teaser trailer - watch,Entertainment,Lost River karya Ryan Gosling: Matt Smith di trailer teaser pertama - tonton
13624,Thinspiration Post Costs TV Star,Entertainment,Posting Thinspiration Menghabiskan Bintang TV
20330,Methane bubbling up off the East Coast,Technology,Metana menggelegak di lepas Pantai Timur
60415,Climate change: 'Clean industrial revolution needed',Technology,Perubahan iklim: 'Dibutuhkan revolusi industri yang bersih'
3896,WalMart recalls Baby Dolls due to Burn Hazard,Economy,WalMart menarik kembali Baby Dolls karena Bahaya Terbakar
18231,Affordable Care Act enrollment deadline Monday,Economy,Batas waktu pendaftaran Undang-Undang Perawatan Terjangkau adalah Senin
42170,Robert Downey Jr. Issues a Statement Following Son Indio's Drug Arrest,Entertainment,Robert Downey Jr. Mengeluarkan Pernyataan Menyusul Penangkapan Narkoba Son Indio
37728,Apple to pay for e-book price-fixing,Technology,Apple akan membayar untuk penetapan harga e-book
18744,Comcast's Cohen: TWC Deal Is All About Scale,Technology,Cohen dari Comcast: Kesepakatan TWC Adalah Tentang Skala
49648,Facebook's Internet.org expands in Zambia with app offering basic Internet  ...,Technology,Internet.org Facebook berkembang di Zambia dengan aplikasi yang menawarkan Internet dasar ...
32981,Lana Del Rey's rough release week,Entertainment,Minggu rilis kasar Lana Del Rey
41650,"Google Glass gets more memory, photo-framing viewfinder",Technology,"Google Glass mendapat lebih banyak memori, jendela bidik pembingkaian foto"
22336,Wall Street rockets to new highs,Economy,Wall Street meroket ke level tertinggi baru
