No,News Title,Category,News Title Indonesia
17308,Reflections about resurrection,Entertainment,Refleksi tentang kebangkitan
35103,'Sharknado 2' wins with viewers,Entertainment,'Sharknado 2' menang dengan pemirsa
23151,Google to launch wearable tech SDK for Android in two weeks,Technology,Google akan meluncurkan SDK teknologi wearable untuk Android dalam dua minggu
61918,Weak UK inflation casts doubt on interest rate hike this year,Economy,Inflasi Inggris yang lemah menimbulkan keraguan terhadap kenaikan suku bunga tahun ini
58335,"Burger King Celebrates Gay Pride With A ""Proud Whopper,"" And A Message",Economy,"Burger King Merayakan Kebanggaan Gay Dengan ""Proud Whopper"", Dan Sebuah Pesan"
12365,Ford Profit Misses on Growing Recalls Amid Higher Costs,Economy,Keuntungan Ford Meleset karena Meningkatnya Penarikan di Tengah Biaya yang Lebih Tinggi
41760,"Apple unveils new iPod line up starting at Rs16,900",Technology,Apple meluncurkan jajaran iPod baru mulai dari Rs16.900
61356,[UPDATE: 14-Year-Old Arrested] This Girl Doesn't Know Not to Threaten an  ...,Entertainment,[PEMBARUAN: Anak 14 Tahun Ditangkap] Gadis Ini Tidak Tahu untuk Tidak Mengancam ...
54532,Graphic designer Massimo Vignelli dies in NY at 83,Entertainment,Desainer grafis Massimo Vignelli meninggal di NY pada usia 83 tahun
61327,"Toyota's record settlement, admission",Technology,"Rekor penyelesaian Toyota, penerimaan"
34253,Chip Designer Imagination Says Wearable Boom Will Vindicate Its Risky  ...,Technology,Imajinasi Perancang Chip Mengatakan Boom Wearable Akan Membenarkan Risikonya ...
5382,Nate Berkus Ties The Knot At The NY Public Library,Entertainment,Nate Berkus Mengikat Simpul Di Perpustakaan Umum NY
6867,Larry Kramer: Gay icon Barbra Streisand finds gay sex 'distasteful',Entertainment,Larry Kramer: Ikon gay Barbra Streisand menganggap seks gay 'tidak menyenangkan'
31399,Kim Kardashian Enjoys Bachelorette Party in Paris,Entertainment,Kim Kardashian Menikmati Pesta Lajang di Paris
13632,Weev Is Free to Troll Again After Appeals Court Tosses Out Conviction,Technology,Weev Bebas Melakukan Trolling Lagi Setelah Pengadilan Banding Membatalkan Hukuman
57583,"Android KitKat vs. Android L Update: Out With The Old, In With The New",Technology,"Pembaruan Android KitKat vs. Android L: Keluar Dengan Yang Lama, Masuk Dengan Yang Baru"
44116,"Julia Roberts' Sexy, Tan Legs On 'Tonight Show' -- Get The Look",Entertainment,"Julia Roberts' Seksi, Kaki Tan Di 'Tonight Show' -- Lihat Penampilannya"
40908,Microsoft CEO's getting lean plan means 18000 job cuts,Technology,Rencana CEO Microsoft yang ramping berarti 18.000 PHK
3111,Cinefiles: All you need to know about … Darren Aronofsky,Entertainment,Cinefiles: Semua yang perlu Anda ketahui tentang… Darren Aronofsky
6183,Japan Pop Group AKB48 Cancels Rvents After Saw Attack,Entertainment,Grup Pop Jepang AKB48 Membatalkan Rvent Setelah Saw Attack
39501,UK to sell Lloyds shares worth $6.9bn,Economy,"Inggris akan menjual saham Lloyds senilai $6,9 miliar"
2827,How I Met Your Mother stars in epic sing off,Entertainment,How I Met Your Mother membintangi nyanyian epik
29621,"Paul McCartney nixes 2 more Tokyo shows, apologizes for letting fans down",Entertainment,"Paul McCartney membatalkan 2 pertunjukan Tokyo lagi, meminta maaf karena mengecewakan penggemar"
55174,Call of Duty Publisher Faces Lawsuit,Technology,Penerbit Call of Duty Menghadapi Gugatan
28908,Scientist restores images from Voyager 2 to create amazing color map of  ...,Technology,Ilmuwan memulihkan gambar dari Voyager 2 untuk membuat peta warna yang menakjubkan ...
41198,EXPLICIT PICS: We take you inside Adobe's Creative Cloud update,Economy,GAMBAR EKSPLISIT: Kami membawa Anda ke dalam pembaruan Creative Cloud Adobe
34010,"Pulitzer Prize-Winning The Flick, by Annie Baker, Will Reopen Off-Broadway",Entertainment,"Film Pemenang Hadiah Pulitzer, oleh Annie Baker, Akan Dibuka Kembali di Luar Broadway"
37080,One Direction: Is Niall Horan secretly DATING Selena Gomez? & Harry Styles  ...,Entertainment,One Direction: Apakah Niall Horan Diam-diam Berkencan dengan Selena Gomez? & Gaya Harry...
37046,JPM Chairman/CEO Diagnosed With Cancer and More,Economy,Ketua/CEO JPM Didiagnosis Mengidap Kanker dan Lainnya
62112,"New HTC Google Nexus tablet revealed in leaks, is this the last Nexus?",Technology,"Bocoran Tablet Google Nexus Baru HTC Terungkap, Inikah Nexus Terakhir?"
6260,Google Glass trains users to survive the zombie apocalypse,Technology,Google Glass melatih penggunanya untuk bertahan dari kiamat zombie
63983,Surface Pro Disappears from Microsoft Online Store,Technology,Surface Pro Hilang dari Toko Online Microsoft
37917,Police: Bieber claimed foot fracture before Miami Beach arrest,Entertainment,Polisi: Bieber mengaku mengalami patah kaki sebelum ditangkap di Miami Beach
32057,A Commitment but No Kill Switch,Technology,Sebuah Komitmen namun Tidak Ada Tombol Pembunuh
54569,Supreme Court Rejects Google's Petition to Dismiss US Wiretap Act Violation  ...,Technology,Mahkamah Agung Menolak Petisi Google untuk Menolak Pelanggaran Undang-Undang Penyadapan Telepon di AS ...
43219,Tesla Motors Inc (TSLA) Back Where It Was A Week Ago,Technology,Tesla Motors Inc (TSLA) Kembali ke Posisinya Seminggu Lalu
10721,"ARM, Intel invading each other's chip markets",Technology,"ARM, Intel saling menyerbu pasar chip masing-masing"
43065,Solid US retail data hurts Asian currencies,Economy,Data ritel AS yang solid merugikan mata uang Asia
11510,Asia stocks fall a fourth day as BOJ refrains from more easing,Economy,Saham Asia melemah pada hari keempat karena BOJ menahan diri untuk tidak melakukan pelonggaran lebih lanjut
26914,"Android Wear, Auto And TV Will Avoid Manufacturer Bloatware",Technology,"Android Wear, Auto, dan TV Akan Menghindari Bloatware Produsen"
32541,"THE VOICE: RECAP FOR APRIL 22, 2014",Entertainment,SUARA: REKAP 22 APRIL 2014
52436,Alibaba To List On NYSE Under 'BABA',Economy,Alibaba Akan Daftar Di NYSE Di Bawah 'BABA'
36439,Survey: Will Tesla's Gigafactory Be Good For Lithium?,Economy,Survei: Akankah Gigafactory Tesla Cocok untuk Lithium?
24991,Ocean Acidification Bad News For Vital Alaskan Fisheries,Technology,Pengasaman Laut Berita Buruk Bagi Perikanan Penting di Alaska
22002,China offers 21 satellites to find Malaysian plane,Economy,China menawarkan 21 satelit untuk menemukan pesawat Malaysia
22821,Kim Kardashian and Kanye West Honeymoon in Ireland,Entertainment,Kim Kardashian dan Kanye West Bulan Madu di Irlandia
64954,Attorney General Kamala D. Harris Announces $550 Million Joint State-Federal  ...,Economy,Jaksa Agung Kamala D. Harris Mengumumkan $550 Juta Gabungan Negara-Federal ...
65500,"Facebook Q1 results soar, beat Wall Street's expectations",Economy,"Hasil Facebook Q1 melonjak, mengalahkan ekspektasi Wall Street"
57333,"'Avengers: Age of Ultron' concept art reveals Scarlet Witch, Quicksilver —and  ...",Entertainment,"Seni konsep 'Avengers: Age of Ultron' mengungkap Scarlet Witch, Quicksilver —dan ..."
8162,5 quotes from the CS Lewis biopic directed by Richard Attenborough,Entertainment,5 kutipan dari film biografi CS Lewis yang disutradarai oleh Richard Attenborough
51701,Sunday Night's 'Mad Men' Was Just Like Stanley Kubrick's '2001: A Space  ...,Entertainment,'Mad Men' Sunday Night Sama Seperti '2001: A Space' karya Stanley Kubrick ...
63259,ABC Insists New Shows 'Black-Ish' And 'Fresh Off The Boat' Will Save Dying  ...,Entertainment,ABC Tegaskan Pertunjukan Baru 'Black-Ish' dan 'Fresh Off The Boat' Akan Menyelamatkan Kematian ...
45974,Powerhouse Duo Rihanna and Eminem to Perform at 2014 MTV Movie Awards  ...,Entertainment,Duo Powerhouse Rihanna dan Eminem Akan Tampil di MTV Movie Awards 2014 ...
52416,"Tesla Motors Receives ""Neutral"" Rating from Goldman Sachs (TSLA)",Economy,"Tesla Motors Mendapat Peringkat ""Netral"" dari Goldman Sachs (TSLA)"
53200,Avicii's Boston Concert Ends With Dozens of Fans Getting Hospitalized,Entertainment,Konser Avicii di Boston Berakhir Dengan Puluhan Penggemarnya Masuk Rumah Sakit
9861,User Agent Profile on Samsung servers shows possible Galaxy S5 Active for AT&T,Technology,Profil Agen Pengguna di server Samsung menunjukkan kemungkinan Galaxy S5 Aktif untuk AT&T
60754,"US pump prices set for biggest July drop in 6 years, AAA says",Technology,"Harga pompa bensin AS diperkirakan mengalami penurunan terbesar pada bulan Juli dalam 6 tahun, kata AAA"
13342,VIDEO: Apple Adds A New Entry-Level IMac For $1099,Technology,VIDEO: Apple Menambahkan IMac Entry-Level Baru Seharga $1099
26414,Terry Crews is named new host of 'Who Wants to Be a Millionaire',Entertainment,Terry Crews ditunjuk sebagai pembawa acara baru 'Who Wants to Be a Millionaire'
40881,Morning Market Movers,Economy,Penggerak Pasar Pagi
44195,"Film Review: ""Captain America: The Winter Soldier""",Entertainment,"Resensi Film: ""Captain America: The Winter Soldier"""
11707,"Family Dollar Vows To Close Stores, Cut Jobs, And Slash Prices",Economy,"Family Dollar Bersumpah Untuk Menutup Toko, Mengurangi Pekerjaan, dan Memangkas Harga"
63756,"American Airlines, US Airways pulling fares from Orbitz websites",Economy,"American Airlines, US Airways menarik tarif dari situs web Orbitz"
9265,"Gary Oldman Defends Mel Gibson, Alec Baldwin in New Interview",Entertainment,"Gary Oldman Membela Mel Gibson, Alec Baldwin dalam Wawancara Baru"
56681,Charter fights Time Warner-Comcast merger,Technology,Piagam melawan merger Time Warner-Comcast
50753,Video: GM adds 218000 subcompacts to growing recall list,Technology,Video: GM menambahkan 218.000 subkompak ke daftar penarikan yang terus bertambah
12054,Adrian Mole author Sue Townsend dies,Entertainment,Penulis Adrian Mole Sue Townsend meninggal
7183,"Robot fish and the dawn of ""soft robots""",Technology,"Ikan robot dan awal mula ""robot lunak"""
9190,Unilever sells Ragu & Bertolli pasta sauces for $2.15 bln,Economy,"Unilever menjual saus pasta Ragu & Bertolli seharga $2,15 miliar"
27217,Facebook courts journalists with new newswire tool,Technology,Facebook merayu jurnalis dengan alat berita baru
29121,Prince headlines 20th Essence Festival with Nile Rodgers and Janelle Monae,Entertainment,Prince menjadi headline Festival Esensi ke-20 bersama Nile Rodgers dan Janelle Monae
32127,Why is Lindsay Lohan suing Grand Theft Auto? 2:51PM,Entertainment,Mengapa Lindsay Lohan menggugat Grand Theft Auto? 14:51
42594,Pennsylvania museum receives rare footage of FDR walking,Entertainment,Museum Pennsylvania menerima rekaman langka FDR berjalan
2365,VIDEO: Here's What To Do If Your Galaxy S5 Is Affected By The Crazy Camera Bug,Technology,VIDEO: Inilah Yang Harus Dilakukan Jika Galaxy S5 Anda Terkena Bug Kamera Gila
45155,Demi Lovato Twitter Unfollows Selena Gomez: 'Neon Lights' Singer Calls Justin  ...,Entertainment,Demi Lovato Twitter Berhenti Mengikuti Selena Gomez: Penyanyi 'Neon Lights' Sebut Justin ...
13868,Forex - Pound at 5-year highs vs. dollar,Economy,Forex - Pound pada level tertinggi 5 tahun vs dolar
30720,CCAGW Warns of the GSEs' Debt Bomb,Economy,CCAGW Memperingatkan Bom Hutang GSE
55243,Video: Gwyneth Paltrow and Chris Martin split new In a statement posted on Iron  ...,Entertainment,Video: Gwyneth Paltrow dan Chris Martin berpisah baru Dalam sebuah pernyataan yang diposting di Iron ...
2695,'Bad Words' spells dark debut for actor-director Jason Bateman,Entertainment,'Bad Words' menandai debut kelam bagi aktor-sutradara Jason Bateman
45087,Watch Out! It's National Distracted Driving Awareness Month!,Technology,Hati-Hati! Ini Bulan Kesadaran Mengemudi Nasional yang Terganggu!
23727,"Forex - Yen weaker after BoJ, Aussie falls on minutes",Economy,"Forex - Yen melemah setelah BoJ, Aussie melemah dalam beberapa menit"
20535,AstraZeneca CEO Pascal Soriot says Pfizer bid a threat to new drug pipeline,Economy,CEO AstraZeneca Pascal Soriot mengatakan Pfizer merupakan ancaman terhadap jalur pipa obat baru
35226,The moment we've all been waiting for: Kimye are married!,Entertainment,Saat yang kita semua tunggu-tunggu: Kimye sudah menikah!
33192,LinkedIn Announces They Have Reached 300 Million Members Worldwide,Economy,LinkedIn Mengumumkan Mereka Telah Mencapai 300 Juta Anggota di Seluruh Dunia
1092,Apple and Google call patent dispute truce,Technology,Apple dan Google menyerukan gencatan senjata sengketa paten
6263,Microsoft shooting on 'Titanfall' to fire up Xbox One sales,Technology,Microsoft syuting 'Titanfall' untuk meningkatkan penjualan Xbox One
17545,MOVIE REVIEW: '22 Jump Street' succeeds by doing the same old thing,Entertainment,REVIEW FILM: '22 Jump Street' sukses dengan melakukan hal yang sama
8548,Marketplace Website Goes Offline Briefly This Morning,Economy,Situs Web Marketplace Menjadi Offline Sebentar Pagi Ini
51360,NHTSA Claim on GM Evidence Challenged by Group's Analysis,Technology,Klaim NHTSA atas Bukti GM Ditantang oleh Analisis Grup
25153,"Lithuania ready to adopt euro from 2015, Commission says",Economy,"Lithuania siap mengadopsi euro mulai tahun 2015, kata Komisi"
23882,Hacking at Montana DPHHS Puts Information of 1.3 Million at Risk,Technology,"Peretasan di DPHHS Montana Berisiko pada 1,3 Juta Informasi"
55784,S&P 500 on track for worst three-day decline since late-January,Economy,S&P 500 berada di jalur penurunan tiga hari terburuk sejak akhir Januari
16923,"False Alarm! Kim Kardashian ISN'T Blonde Again, She Was Just Wigging Out  ...",Entertainment,"Alarm Palsu! Kim Kardashian Tak Berambut Pirang Lagi, Dia Baru Saja ..."
5880,NASA robotic spacecraft ends mission with crash into the moon,Technology,Pesawat luar angkasa robotik NASA mengakhiri misinya dengan menabrak bulan
6467,"Highway crisis looms, officials warn",Economy,"Krisis jalan raya akan segera terjadi, para pejabat memperingatkan"
40184,Veronica Mars Cast Performs Epic Marshmallow Challenge!,Entertainment,Pemeran Veronica Mars Melakukan Tantangan Marshmallow Epik!
2526,Networks plan special events to convince viewers to tune in live,Entertainment,Jaringan merencanakan acara khusus untuk meyakinkan pemirsa agar menonton secara langsung
37385,Kimye tie the knot,Entertainment,Kimye mengikat simpulnya
57219,Cannabis Credit Co-ops: Ineffective Solution,Economy,Koperasi Kredit Ganja: Solusi Tidak Efektif
7097,UN panel: Reduce greenhouse gases or suffer catastrophic effects,Technology,Panel PBB: Mengurangi gas rumah kaca atau menderita dampak bencana
60202,What Does YouTube's Interest in Twitch Say About Video Game Streaming?,Technology,Apa Kata Ketertarikan YouTube pada Twitch Tentang Streaming Video Game?
59562,VIDEO: Two Tesla Owners Proposed Ideas To Elon Musk In Local Paper — And  ...,Technology,VIDEO: Dua Pemilik Tesla Mengusulkan Ide Kepada Elon Musk Di Koran Lokal — Dan ...
40262,Rosie O'Donnell may return to 'The View': Could Sarah Palin be joining her?,Entertainment,Rosie O'Donnell mungkin kembali ke 'The View': Mungkinkah Sarah Palin bergabung dengannya?
15845,Crisil says no room for rate cut by RBI anytime soon,Economy,Crisil mengatakan tidak ada ruang bagi RBI untuk menurunkan suku bunga dalam waktu dekat
19868,Game Of Thrones' Kit Harrington in hair ban PICS & talks Daenarys romance!,Entertainment,Kit Harrington dari Game Of Thrones dalam foto larangan rambut & berbicara tentang romansa Daenarys!
57707,Microsoft First Out of the Xbox After China's Ban Falls,Technology,Microsoft Pertama kali Keluar dari Xbox Setelah Larangan di China Dicabut
53672,"BNP to pay RM28.9b in US sanctions case, face dollar-clearing ban",Economy,"BNP akan membayar RM28,9 miliar dalam kasus sanksi AS, menghadapi larangan kliring dolar"
27357,"Less Corn Acres, More Soybeans",Economy,"Lebih Sedikit Hektar Jagung, Lebih Banyak Kedelai"
19561,Pippa Middleton's Surprising Take on the Royal Wedding and Her Bridesmaids  ...,Entertainment,Pandangan Mengejutkan Pippa Middleton tentang Pernikahan Kerajaan dan Pengiring Pengantinnya ...
7961,See Bradley Cooper as an angry raccoon in Guardians of the Galaxy video,Entertainment,Lihat Bradley Cooper sebagai rakun yang marah dalam video Guardians of the Galaxy
5662,Stocks Turning In Lackluster Performance In Morning Trading - US Commentary,Economy,Saham Berubah Dalam Kinerja Lesu Pada Perdagangan Pagi - Komentar AS
2117,Kim Kardashian and Kanye West honeymooning in Ireland,Entertainment,Kim Kardashian dan Kanye West berbulan madu di Irlandia
21074,JJ Abrams offers fans the chance to be in Star Wars: Episode VII,Entertainment,JJ Abrams menawarkan kesempatan kepada penggemar untuk menonton Star Wars: Episode VII
40328,ECB to hold fire on rates but could move soon,Economy,ECB akan mempertahankan suku bunganya tetapi mungkin akan segera mengambil tindakan
